date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
23/09/2019 1:00,2191,2838,813,5575,2535.410434,22583,717.519722,967,4832.522993,16283,697,9740.628963,1455.003021,1506.96456,261,1772,3474,5940,1069.573295,5094,401,1579,4389.077424,5024.48005,4608.40701,8339.264552,12403,305.22579
23/09/2019 2:00,3016,3737,1264,6955,2746.95349,31140,753.396404,1123,5254.18552,22772,977,9851.132795,1501.658933,1542.328701,340,2421,4652,8700,1161.169748,7725,582,2062,4335.24422,5002.360352,4658.48066,8887.044948,14276,334.745275
23/09/2019 3:00,4677,5261,1536,9419,2877.432585,48441,793.50497,1546,5803.055149,35317,1549,10034.40928,1526.245635,1558.809993,473,3745,6662,14983,1247.482837,9429,988,3020,4343.68119,5034.619867,4725.532758,9173.146099,20072,388.320634
23/09/2019 4:00,5930,6888,1495,11297,3000.076937,62217,820.343572,2378,6195.670859,42361,1869,10099.45859,1545.626374,1549.723627,621,4784,8855,19432,1347.011126,9094,1245,3630,4327.373383,5032.137218,4732.088919,9459.987828,32305,445.064667
23/09/2019 5:00,5780,6693,1336,11017,3172.279172,60609,835.10754,3061,6739.631355,41607,1812,10378.52664,1547.548191,1485.754132,612,4654,8579,18714,1480.971952,8264,1199,3529,4231.792002,5035.945522,4728.221172,9832.9579,40992,315.697305
23/09/2019 6:00,5211,6423,1238,10593,2924.11367,54900,812.956881,2976,7217.965655,38371,1620,6726.223178,1476.858735,1270.577487,580,4228,8152,16233,1580.805775,7666,1038,3328,4012.657375,4721.728125,4555.734088,9810.035779,39861,189.599124
23/09/2019 7:00,4848,5841,1118,9870,2037.344916,50461,666.239435,2722,5746.803653,35268,1492,4818.619867,1134.778583,926.458525,529,3918,7480,15139,1348.704547,7123,966,3101,3567.654407,4143.909035,4174.858659,9312.43109,35595,93.118867
23/09/2019 8:00,4426,5297,1016,9238,1633.342907,46058,621.746416,2495,3149.386512,31792,1356,4415.586488,848.243534,718.008771,479,3552,6754,13856,986.087961,6690,885,2818,3355.268995,3672.368378,3810.270491,9214.055301,32741,46.055071
23/09/2019 9:00,4115,4791,962,8709,1260.358417,42383,532.198886,2275,1703.016973,29612,1230,4750.080397,537.03771,550.087724,435,3287,6147,13047,406.458082,6491,828,2754,3188.479953,3270.579093,3366.944519,8985.217896,29958,24.476583
23/09/2019 10:00,3976,4637,934,8538,837.082924,40946,412.201726,2086,968.96963,28135,1168,5020.646296,336.335965,376.798348,421,3123,5959,12624,12.145919,6300,792,2646,2966.94476,2681.613733,2809.369166,8675.84929,27624,9.569109
23/09/2019 11:00,3769,4615,903,8405,576.058653,39250,334.406213,2014,770.417979,26902,1151,5485.094648,235.012436,231.245685,412,3043,5835,11621,0,6279,745,2457,2822.977013,2230.780209,2389.70678,8369.472861,26649,6.145424
23/09/2019 12:00,3701,4608,918,8478,527.750044,38469,245.46024,1951,647.490451,25603,1122,5677.817324,241.145194,90.061629,407,2971,5832,11311,0,6429,727,2360,2753.789178,1869.057021,2163.9468,8131.660181,25462,2.590938
