Time	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	
 3433	12.563659	7.740761	15.200394	0.000000	0.000000	0.000000	0.000000	0.000000	5.610987	0.000000	3.040104	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3434	11.854104	8.027085	14.594740	0.000000	0.000000	0.000000	0.000000	0.000000	5.372036	0.000000	2.918973	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3435	11.145079	8.313396	13.994077	0.000000	0.000000	0.000000	0.000000	0.000000	5.135054	0.000000	2.798839	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3436	10.147859	8.599696	13.062965	0.000000	0.000000	0.000000	0.000000	0.000000	4.765477	0.000000	2.612615	0.000000	0.000000	0.988917	-0.286647	0.000000	0.000000	0.815801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327264	0.000000	0.000000	0.000000	0.163162	0.000000	0.000000	
 3437	8.926443	8.885983	11.878222	0.000000	0.000000	0.000000	0.000000	0.000000	4.294123	0.000000	2.375664	0.000000	0.000000	1.213856	-0.286647	0.000000	0.000000	1.077104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.432087	0.000000	0.000000	0.000000	0.215423	0.000000	0.000000	
 3438	7.693357	9.172259	10.688628	0.000000	0.000000	0.000000	0.000000	0.000000	3.820790	0.000000	2.137744	0.000000	0.000000	1.226435	-0.286647	0.000000	0.000000	1.091717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.437949	0.000000	0.000000	0.000000	0.218345	0.000000	0.000000	
 3439	6.987431	9.458523	10.120151	0.000000	0.000000	0.000000	0.000000	0.000000	3.596590	0.000000	2.024047	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3440	6.282031	9.744774	9.556358	0.000000	0.000000	0.000000	0.000000	0.000000	3.374238	0.000000	1.911288	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3441	5.577157	10.031014	8.997211	0.000000	0.000000	0.000000	0.000000	0.000000	3.153717	0.000000	1.799457	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3442	4.872808	10.317242	8.442672	0.000000	0.000000	0.000000	0.000000	0.000000	2.935014	0.000000	1.688549	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3443	4.168983	10.603458	7.892702	0.000000	0.000000	0.000000	0.000000	0.000000	2.718113	0.000000	1.578554	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3444	3.835775	10.519569	7.347263	0.000000	0.000000	0.000000	0.000000	0.000000	2.503000	0.000000	1.469465	0.000000	0.000000	0.330102	0.000000	0.083445	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3445	3.706017	10.232483	6.806319	0.000000	0.000000	0.000000	0.000000	0.000000	2.289658	0.000000	1.361275	0.000000	0.000000	0.126900	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3446	3.703256	9.945408	6.269832	0.000000	0.000000	0.000000	0.000000	0.000000	2.078075	0.000000	1.253977	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3447	4.313173	9.658345	5.737766	0.000000	0.000000	0.000000	0.000000	0.000000	1.868235	0.000000	1.147563	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3448	4.922635	9.371294	5.210085	0.000000	0.000000	0.000000	0.000000	0.000000	1.660124	0.000000	1.042026	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3449	5.531643	9.084255	4.686751	0.000000	0.000000	0.000000	0.000000	0.000000	1.453729	0.000000	0.937358	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3450	6.140197	8.797229	4.167730	0.000000	0.000000	0.000000	0.000000	0.000000	1.249033	0.000000	0.833553	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3451	6.748298	8.510214	3.652985	0.000000	0.000000	0.000000	0.000000	0.000000	1.046025	0.000000	0.730603	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3452	7.355946	8.223211	3.142482	0.000000	0.000000	0.000000	0.000000	0.000000	0.844689	0.000000	0.628502	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3453	7.963141	7.936220	2.897024	0.000000	0.000000	0.000000	0.000000	0.000000	1.081824	0.000000	0.579410	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.219563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.244095	0.000000	0.000000	0.000000	0.000000	0.043913	0.000000	0.000000	
 3454	8.569884	7.649241	7.237376	0.000000	0.000000	0.000000	0.000000	0.000000	2.685031	0.000000	1.447487	0.000000	-0.612675	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3455	10.762520	7.362274	11.541963	0.000000	0.000000	0.000000	0.000000	0.000000	4.275028	0.000000	2.308412	0.000000	-2.199020	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3456	13.273742	7.075320	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	-2.519240	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3457	12.316669	7.361671	14.913475	0.000000	0.000000	0.000000	0.000000	0.000000	5.495888	0.000000	2.982720	0.000000	0.000000	0.947184	-0.286647	0.000000	0.000000	0.767321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307816	0.000000	0.000000	0.000000	0.153466	0.000000	0.000000	
 3458	11.106216	7.648010	13.728097	0.000000	0.000000	0.000000	0.000000	0.000000	5.024376	0.000000	2.745642	0.000000	0.000000	1.201277	-0.286647	0.000000	0.000000	1.062492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.426225	0.000000	0.000000	0.000000	0.212500	0.000000	0.000000	
 3459	9.927447	7.934338	12.588243	0.000000	0.000000	0.000000	0.000000	0.000000	4.571095	0.000000	2.517670	0.000000	0.000000	1.170496	-0.286647	0.000000	0.000000	1.026734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.411881	0.000000	0.000000	0.000000	0.205349	0.000000	0.000000	
 3460	8.604972	8.220653	11.289825	0.000000	0.000000	0.000000	0.000000	0.000000	4.054171	0.000000	2.257984	0.000000	0.000000	1.315079	-0.286647	0.000000	0.000000	1.194691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.479258	0.000000	0.000000	0.000000	0.238940	0.000000	0.000000	
 3461	7.226508	8.506957	9.935920	0.000000	0.000000	0.000000	0.000000	0.000000	3.514956	0.000000	1.987201	0.000000	0.000000	1.372054	-0.286647	0.000000	0.000000	1.260877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.505809	0.000000	0.000000	0.000000	0.252177	0.000000	0.000000	
 3462	5.780404	8.793248	8.513405	0.000000	0.000000	0.000000	0.000000	0.000000	2.948186	0.000000	1.702695	0.000000	0.000000	1.440719	-0.286647	0.000000	0.000000	1.340643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.537807	0.000000	0.000000	0.000000	0.268131	0.000000	0.000000	
 3463	4.437045	9.079528	7.220713	0.000000	0.000000	0.000000	0.000000	0.000000	2.433462	0.000000	1.444155	0.000000	0.000000	1.339053	-0.286647	0.000000	0.000000	1.222541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.490430	0.000000	0.000000	0.000000	0.244510	0.000000	0.000000	
 3464	3.321846	9.365795	6.202556	0.000000	0.000000	0.000000	0.000000	0.000000	2.028839	0.000000	1.240522	0.000000	0.000000	1.111893	-0.286647	0.000000	0.000000	0.958658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384572	0.000000	0.000000	0.000000	0.191733	0.000000	0.000000	
 3465	2.619177	9.652051	5.671045	0.000000	0.000000	0.000000	0.000000	0.000000	1.819405	0.000000	1.134219	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3466	1.917031	9.938294	5.143913	0.000000	0.000000	0.000000	0.000000	0.000000	1.611697	0.000000	1.028791	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3467	1.215409	10.224526	4.621124	0.000000	0.000000	0.000000	0.000000	0.000000	1.405700	0.000000	0.924233	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3468	0.514309	10.510746	4.102644	0.000000	0.000000	0.000000	0.000000	0.000000	1.201400	0.000000	0.820536	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3469	1.044651	10.225385	3.588435	0.000000	0.000000	0.000000	0.000000	0.000000	0.998784	0.000000	0.717693	0.000000	-0.530725	0.000000	0.000000	0.284922	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3470	1.656548	9.938310	3.078464	0.000000	0.000000	0.000000	0.000000	0.000000	0.797838	0.000000	0.615698	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3471	2.267989	9.651248	2.572695	0.000000	0.000000	0.000000	0.000000	0.000000	0.598547	0.000000	0.514543	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3472	2.878975	9.364197	2.071093	0.000000	0.000000	0.000000	0.000000	0.000000	0.400898	0.000000	0.414222	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3473	3.489505	9.077159	1.573625	0.000000	0.000000	0.000000	0.000000	0.000000	0.204879	0.000000	0.314728	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3474	4.099581	8.790132	1.080256	0.000000	0.000000	0.000000	0.000000	0.000000	0.010474	0.000000	0.216053	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3475	4.709202	8.503118	0.590952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118191	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010387	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3476	5.318369	8.216115	0.105680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021136	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3477	5.927083	7.929125	2.897024	0.000000	0.000000	0.000000	0.000000	0.000000	1.081824	0.000000	0.579410	0.000000	-0.612675	0.000000	0.000000	0.286647	-2.792216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.081824	0.000000	0.000000	0.000000	-0.558448	0.000000	0.000000	0.000000	
 3478	8.249425	7.642146	7.237376	0.000000	0.000000	0.000000	0.000000	0.000000	2.685031	0.000000	1.447487	0.000000	-2.326758	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3479	10.762520	7.355180	11.541963	0.000000	0.000000	0.000000	0.000000	0.000000	4.275028	0.000000	2.308412	0.000000	-2.519240	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3480	13.273742	7.068225	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	-2.519240	0.000000	0.000000	0.286647	-4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.612122	0.000000	0.000000	0.000000	-0.872852	0.000000	0.000000	0.000000	
 3481	12.316669	7.354577	14.913475	0.000000	0.000000	0.000000	0.000000	0.000000	5.495888	0.000000	2.982720	0.000000	0.000000	0.947184	-0.286647	0.000000	0.000000	0.767321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307816	0.000000	0.000000	0.000000	0.153466	0.000000	0.000000	
 3482	11.106216	7.640916	13.728097	0.000000	0.000000	0.000000	0.000000	0.000000	5.024376	0.000000	2.745642	0.000000	0.000000	1.201277	-0.286647	0.000000	0.000000	1.062492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.426225	0.000000	0.000000	0.000000	0.212500	0.000000	0.000000	
 3483	9.927447	7.927244	12.588243	0.000000	0.000000	0.000000	0.000000	0.000000	4.571095	0.000000	2.517670	0.000000	0.000000	1.170496	-0.286647	0.000000	0.000000	1.026734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.411881	0.000000	0.000000	0.000000	0.205349	0.000000	0.000000	
 3484	8.604972	8.213560	11.289825	0.000000	0.000000	0.000000	0.000000	0.000000	4.054171	0.000000	2.257984	0.000000	0.000000	1.315079	-0.286647	0.000000	0.000000	1.194691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.479258	0.000000	0.000000	0.000000	0.238940	0.000000	0.000000	
 3485	7.226508	8.499864	9.935920	0.000000	0.000000	0.000000	0.000000	0.000000	3.514956	0.000000	1.987201	0.000000	0.000000	1.372054	-0.286647	0.000000	0.000000	1.260877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.505809	0.000000	0.000000	0.000000	0.252177	0.000000	0.000000	
 3486	5.780404	8.786155	8.513405	0.000000	0.000000	0.000000	0.000000	0.000000	2.948186	0.000000	1.702695	0.000000	0.000000	1.440719	-0.286647	0.000000	0.000000	1.340643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.537807	0.000000	0.000000	0.000000	0.268131	0.000000	0.000000	
 3487	4.437045	9.072435	7.220713	0.000000	0.000000	0.000000	0.000000	0.000000	2.433462	0.000000	1.444155	0.000000	0.000000	1.339053	-0.286647	0.000000	0.000000	1.222541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.490430	0.000000	0.000000	0.000000	0.244510	0.000000	0.000000	
 3488	3.321846	9.358703	6.202556	0.000000	0.000000	0.000000	0.000000	0.000000	2.028839	0.000000	1.240522	0.000000	0.000000	1.111893	-0.286647	0.000000	0.000000	0.958658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384572	0.000000	0.000000	0.000000	0.191733	0.000000	0.000000	
 3489	2.619177	9.644959	5.671045	0.000000	0.000000	0.000000	0.000000	0.000000	1.819405	0.000000	1.134219	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3490	1.917031	9.931203	5.143913	0.000000	0.000000	0.000000	0.000000	0.000000	1.611697	0.000000	1.028791	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3491	1.215409	10.217435	4.621124	0.000000	0.000000	0.000000	0.000000	0.000000	1.405700	0.000000	0.924233	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3492	0.514309	10.503655	4.102644	0.000000	0.000000	0.000000	0.000000	0.000000	1.201400	0.000000	0.820536	0.000000	0.000000	0.700194	-0.286647	0.000000	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3493	1.044651	10.218294	3.588435	0.000000	0.000000	0.000000	0.000000	0.000000	0.998784	0.000000	0.717693	0.000000	-0.530725	0.000000	0.000000	0.284922	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3494	1.656548	9.931220	3.078464	0.000000	0.000000	0.000000	0.000000	0.000000	0.797838	0.000000	0.615698	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3495	2.267989	9.644158	2.572695	0.000000	0.000000	0.000000	0.000000	0.000000	0.598547	0.000000	0.514543	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
 3496	2.878975	9.357107	2.071093	0.000000	0.000000	0.000000	0.000000	0.000000	0.400898	0.000000	0.414222	0.000000	-0.612675	0.000000	0.000000	0.286647	0.000000	0.480403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192717	0.000000	0.000000	0.000000	0.096081	0.000000	0.000000	
