AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,SE,SI,SK,UK,EU
0.420217121,0.414567556,0.277477529,0.467851068,0.193247494,0.42033698,0.445206902,0.434132031,0.345448609,0.326770381,0.412545603,0.440396821,0.462688259,0.456097691,0.393509925,0.296314485,0.373718091,0.386126092,0.445303674,0.3095548,0.418063116,0.346536133,0.444999915,0.393316661,0.485301539,0.379440281,0.340048037,0.453188492
0.487042693,0.461130465,0.320807581,0.533060908,0.202605706,0.491199445,0.516412336,0.49746457,0.38426643,0.342889958,0.436880232,0.506798064,0.513215089,0.532289288,0.459027262,0.329857358,0.416145581,0.449735394,0.512599013,0.345234449,0.483352178,0.403103724,0.467787158,0.44804185,0.557996506,0.441800172,0.376037123,0.511661845
0.570764673,0.531386646,0.363123159,0.620156582,0.222191296,0.564647222,0.606137461,0.579209176,0.442675845,0.375023988,0.486468983,0.592179221,0.589563241,0.610396772,0.526540896,0.37963563,0.47956997,0.513497285,0.59907495,0.398597836,0.566104362,0.460695901,0.512882504,0.519015309,0.632635094,0.506262586,0.429439717,0.588591807
0.65692993,0.620327525,0.3963606,0.717436296,0.250887507,0.625002,0.699217715,0.665644604,0.51647297,0.420807328,0.55957212,0.682391731,0.686598455,0.674005486,0.581825067,0.441840213,0.559232801,0.564416449,0.690391468,0.465543117,0.652345386,0.507470132,0.57713857,0.594067255,0.694673719,0.559318828,0.496654612,0.673788486
0.694411449,0.6606721,0.416174851,0.73050874,0.161409147,0.611708503,0.742694662,0.677249566,0.564475598,0.48654529,0.62532753,0.69854522,0.722067342,0.674024721,0.579349622,0.480969732,0.564067737,0.587791726,0.718994676,0.535902182,0.711599153,0.488007606,0.707128001,0.57584453,0.65405371,0.539172871,0.525894122,0.704240339
0.728922756,0.719402703,0.433437516,0.778409725,0.178383324,0.642272353,0.780549895,0.711960681,0.614300415,0.54346398,0.700191656,0.734901709,0.785548699,0.706691768,0.607713991,0.521669169,0.612816438,0.614597258,0.756430055,0.582977994,0.747947687,0.510900189,0.774852549,0.604477553,0.683600983,0.565512259,0.568745825,0.75351824
0.746919691,0.755168183,0.44292429,0.805699663,0.192440239,0.658328032,0.800177462,0.73037983,0.644604838,0.589642495,0.758136944,0.753977991,0.824318823,0.723942053,0.622703107,0.546237851,0.64234619,0.628883556,0.776055411,0.611467169,0.766900445,0.523145119,0.828546287,0.619968397,0.700054081,0.579516434,0.594766499,0.783613065
0.754103496,0.774042029,0.445766435,0.818793559,0.201003564,0.665294559,0.808352653,0.739729952,0.660620925,0.617460054,0.792984513,0.763325024,0.844942324,0.730957704,0.629069709,0.559363668,0.658033144,0.633806299,0.785621319,0.626472845,0.775240307,0.528072643,0.86074982,0.628206513,0.708102221,0.585723722,0.608996912,0.799158806
0.741570656,0.78240032,0.436724726,0.815047783,0.205531832,0.655811328,0.795597879,0.732922099,0.667621988,0.631542354,0.811715721,0.755156886,0.854442908,0.719456959,0.619873807,0.564669864,0.664608943,0.621783451,0.777061525,0.632630067,0.764292372,0.519860284,0.879566752,0.623763208,0.701624582,0.577947899,0.615307893,0.798689319
0.699366784,0.771801316,0.411220485,0.784511826,0.207527127,0.620466243,0.750795642,0.697894121,0.658371554,0.636823249,0.818987715,0.717350099,0.844033243,0.679714108,0.586417501,0.555930402,0.654784121,0.585497778,0.73795387,0.622762178,0.722888331,0.49159528,0.887340595,0.596061297,0.669853536,0.547800115,0.607662955,0.774094299
0.632358668,0.730999116,0.385208988,0.724926813,0.206018181,0.563325787,0.678776592,0.638467244,0.623402868,0.629178967,0.805708562,0.653790661,0.801047028,0.6166529,0.532768973,0.525715718,0.619508373,0.530006378,0.672308032,0.588368551,0.655495769,0.447076841,0.876315195,0.548490324,0.61776586,0.498999787,0.577406639,0.723111416
0.555307841,0.664778037,0.363239042,0.647582575,0.198332019,0.497048471,0.595117716,0.567805064,0.566895707,0.601590773,0.761507428,0.578260687,0.730673168,0.544515985,0.471000385,0.478053069,0.563244019,0.468277924,0.594340844,0.533626742,0.576763412,0.396648921,0.835159296,0.492021013,0.558340728,0.442623901,0.528974799,0.653952198
0.486195789,0.587917734,0.324633595,0.570378723,0.185637269,0.437628868,0.51959716,0.504249536,0.501533658,0.557664885,0.692578174,0.50993284,0.648822547,0.480334588,0.415936279,0.423982957,0.498820203,0.414156217,0.523790918,0.470819212,0.505736823,0.352230248,0.772176064,0.441822975,0.507116333,0.392466694,0.474057533,0.581589
0.432540293,0.519155359,0.295208645,0.506490644,0.17039069,0.391184542,0.460743169,0.453764083,0.443175491,0.505958867,0.615151798,0.455866838,0.575850523,0.430467205,0.372991411,0.376302604,0.441652534,0.372662655,0.467995741,0.414809945,0.450128635,0.31777565,0.704782074,0.401716037,0.466645612,0.353202203,0.426267615,0.519343934
0.395074063,0.465314642,0.273527191,0.459309254,0.156604496,0.35852264,0.419934695,0.417922811,0.397542116,0.45906335,0.547330562,0.417971667,0.518508217,0.395151867,0.342573046,0.339300468,0.397132739,0.342908782,0.428925568,0.371251483,0.411362279,0.293005489,0.649697059,0.372563529,0.436060775,0.325205659,0.388904082,0.472009165
0.366647236,0.427263051,0.256200737,0.424629914,0.14567627,0.333279521,0.389137111,0.389325061,0.365224239,0.422559989,0.494898724,0.388384567,0.477619048,0.3677929,0.318891015,0.312738456,0.365400348,0.319828203,0.398482255,0.34049799,0.381708596,0.273454238,0.607130925,0.348435021,0.409838496,0.303115306,0.361322626,0.436449918
0.347235456,0.397588948,0.24423905,0.399096936,0.137755271,0.315665755,0.368069185,0.36855402,0.339986773,0.396435998,0.456969174,0.367269015,0.445208343,0.348825274,0.302338745,0.29180011,0.340527185,0.304101482,0.376794808,0.31674395,0.361108788,0.259765221,0.572716254,0.330437797,0.390165301,0.287467916,0.338591756,0.410044657
0.338368634,0.376715438,0.238990298,0.383980677,0.131229331,0.307337279,0.358325918,0.358083855,0.322251794,0.375302538,0.426897528,0.356816047,0.422075753,0.340044178,0.29455059,0.277144799,0.323099221,0.297178758,0.366084354,0.300291059,0.351353974,0.253408111,0.541607176,0.321139815,0.380223033,0.279967051,0.322092816,0.393354638
0.338356506,0.36674986,0.23860358,0.379342078,0.125580582,0.306802916,0.358319879,0.356374654,0.313818801,0.357949897,0.405873051,0.355611954,0.41082667,0.33957618,0.293972893,0.270331872,0.314916879,0.297063856,0.364904467,0.292657439,0.350905924,0.252833481,0.5181361,0.318971361,0.377513891,0.279129952,0.314087175,0.386501636
0.341210956,0.365874123,0.238608749,0.380622164,0.121920358,0.308740322,0.361803078,0.357528147,0.313083038,0.347261609,0.396202599,0.357740663,0.409374472,0.341410812,0.295459147,0.269728169,0.314218831,0.298271955,0.367178163,0.292283886,0.353730463,0.253530013,0.506724102,0.318671895,0.375539392,0.280116553,0.312548878,0.385786023
0.34166146,0.367767076,0.237035865,0.38154416,0.119588102,0.308377811,0.362682493,0.355722074,0.314606934,0.341068007,0.395315217,0.356986775,0.410700417,0.340788588,0.294763798,0.270529532,0.31547217,0.297503393,0.366501129,0.294015903,0.353907872,0.252396781,0.502975057,0.315647334,0.370499022,0.278973894,0.31198874,0.385485061
0.342904516,0.366875924,0.236837557,0.381596576,0.117591893,0.308794307,0.364171994,0.354825677,0.313768231,0.336031084,0.396082273,0.35690009,0.408830602,0.341248935,0.294968436,0.269374289,0.314406925,0.298025944,0.366493828,0.293623691,0.354754282,0.252290401,0.497742766,0.313782748,0.367574927,0.278753487,0.309027443,0.384731538
0.350501656,0.367005447,0.242120221,0.386053185,0.115273666,0.314754881,0.37205404,0.359724088,0.31385469,0.330066132,0.394035987,0.362538669,0.408260797,0.348248072,0.300675457,0.269290179,0.314431463,0.304964227,0.372371009,0.294102003,0.361704187,0.257249938,0.488716439,0.317243281,0.371979829,0.283687168,0.307631022,0.387620717
0.37348791,0.373738409,0.257978715,0.403075384,0.114218136,0.333961198,0.39617162,0.378501947,0.319684444,0.327627398,0.393762193,0.382649585,0.415038254,0.37014658,0.319030414,0.27458215,0.320481712,0.325448278,0.393172003,0.300134034,0.383963323,0.273057203,0.483739547,0.33234771,0.390192796,0.300252074,0.312445192,0.401693986
0.418715999,0.395965258,0.287921585,0.44088121,0.115493926,0.372551133,0.444157377,0.418332582,0.338804784,0.33229052,0.401665555,0.424758364,0.438544644,0.413371986,0.355664933,0.29144993,0.339978756,0.364520948,0.436641899,0.319014663,0.428908958,0.304144248,0.490299069,0.364975375,0.427967823,0.333695141,0.329611027,0.43462758
0.485221665,0.440866963,0.329620304,0.50218371,0.120307726,0.429583458,0.515461772,0.478255324,0.377272576,0.348758441,0.426595506,0.48833925,0.486575972,0.476416202,0.409369393,0.324664181,0.378735046,0.420104019,0.502265462,0.356374061,0.495908908,0.348954125,0.515439008,0.413626685,0.482000672,0.382765407,0.364159044,0.489392071
0.563413226,0.50716653,0.376893174,0.580341875,0.13012572,0.497230335,0.599929604,0.550987684,0.433882688,0.381610785,0.475206341,0.565303113,0.557431936,0.55039425,0.472743737,0.372612703,0.435204694,0.483916684,0.581651821,0.411038495,0.575750558,0.40123617,0.564796372,0.472827785,0.546008524,0.440909936,0.41365559,0.561188106
0.637306061,0.585920635,0.419914623,0.661535283,0.143993512,0.561448425,0.680298543,0.620961406,0.50095378,0.428466811,0.544717152,0.639428362,0.641882175,0.619992696,0.532596984,0.428613442,0.501602411,0.542867353,0.6580943,0.475309773,0.651935117,0.450066395,0.631429071,0.529583405,0.605784627,0.495899794,0.471737722,0.637766796
0.679514304,0.664856658,0.451227636,0.726294345,0.095272265,0.585364696,0.742396299,0.632034743,0.62272073,0.492393798,0.596119838,0.621803315,0.696208789,0.694045717,0.588632884,0.428643375,0.577286184,0.595158281,0.678068156,0.564115046,0.773321104,0.482713963,0.559001774,0.599773167,0.65405371,0.571406613,0.539290091,0.701420437
0.713273059,0.723979232,0.47009399,0.773776607,0.09865176,0.614561777,0.780235931,0.66425591,0.677980495,0.537622898,0.66710742,0.653979251,0.75724121,0.727725406,0.617473861,0.464588295,0.627250546,0.609533037,0.713278518,0.613776365,0.812897512,0.50534083,0.621856724,0.629742576,0.683600983,0.599422015,0.583383262,0.749914147
0.730880581,0.759983556,0.480419534,0.800807277,0.10210185,0.6299121,0.799855941,0.681396805,0.71158616,0.573904331,0.722086151,0.670907761,0.794517079,0.745499679,0.632709161,0.486287314,0.657516282,0.613989411,0.731761712,0.643829037,0.833515157,0.517448403,0.672634354,0.645918207,0.700054081,0.614289615,0.610157319,0.779356718
0.737910263,0.778980417,0.483493241,0.813768521,0.104215616,0.63657904,0.808027515,0.690118626,0.729308049,0.595738318,0.755149777,0.679223661,0.814370646,0.752723029,0.639177616,0.497927344,0.673583702,0.602664292,0.740780453,0.659645149,0.842578341,0.522322823,0.702908676,0.654503298,0.708102221,0.620869164,0.624777014,0.794437707
0.725654938,0.78739226,0.473568066,0.809955687,0.106076944,0.627537716,0.795278356,0.683869307,0.737035192,0.608706333,0.772955773,0.67206728,0.82352785,0.740850839,0.629819114,0.502656369,0.680314067,0.570412164,0.732765913,0.666126904,0.830630751,0.514211836,0.718537136,0.649789545,0.701624582,0.61256058,0.631250032,0.79364171
0.684372989,0.776718489,0.445693942,0.779471803,0.107241215,0.593780465,0.750494149,0.651391823,0.726717906,0.614350959,0.77988488,0.638646178,0.813556948,0.699871272,0.595797362,0.495000769,0.670230004,0.520267116,0.696001891,0.65569422,0.785538392,0.486276584,0.724232947,0.620759174,0.669853536,0.580475864,0.6233515,0.768774077
0.618830332,0.7356422,0.404384296,0.720143486,0.107664042,0.539211595,0.678504303,0.596298098,0.687909711,0.607710701,0.767328572,0.582466838,0.772245241,0.6348408,0.541240148,0.46833483,0.634069086,0.461928609,0.634293355,0.619405391,0.71213625,0.442279713,0.715602915,0.570905497,0.61776586,0.528532748,0.592206264,0.717255698
0.543469931,0.668974914,0.392959748,0.643240491,0.105683901,0.475940187,0.594879598,0.530862004,0.625189245,0.580657332,0.725403774,0.515785317,0.704619524,0.560432121,0.478414891,0.426295311,0.576389096,0.408120489,0.561044043,0.56163879,0.62634855,0.392451712,0.68459341,0.511661872,0.558340728,0.468477112,0.542342444,0.648801773
0.475881749,0.591591755,0.350560997,0.566574269,0.102735608,0.41924676,0.519389596,0.472111155,0.552558656,0.538989507,0.660041367,0.455572166,0.626011174,0.494201311,0.422393911,0.378696943,0.51032407,0.366909276,0.49481788,0.495333117,0.548911831,0.348572986,0.635626231,0.458904988,0.507116333,0.414979642,0.48575749,0.576906718
0.423409505,0.522354772,0.318243448,0.503181612,0.100717976,0.374930773,0.460559627,0.425430791,0.487611559,0.494591893,0.586688606,0.407915785,0.555991116,0.442742142,0.378704327,0.336844493,0.451673836,0.338128555,0.442435797,0.436164582,0.488289288,0.314536648,0.578344816,0.416765485,0.466645612,0.373105545,0.43645802,0.515339754
0.386761979,0.468142786,0.294537111,0.456394372,0.100753551,0.343736468,0.419767564,0.392189732,0.436833668,0.458830281,0.522523106,0.374408404,0.500963954,0.406326256,0.347770987,0.304359719,0.406000336,0.315617488,0.405703517,0.390153295,0.446068774,0.290056387,0.526899657,0.386227059,0.436060775,0.343310301,0.397917469,0.468690814
0.358948829,0.429835071,0.275701891,0.421983373,0.100661898,0.319595553,0.388982397,0.365552266,0.400964778,0.431062822,0.472915129,0.348126995,0.461666543,0.378141663,0.323703467,0.280925479,0.373470737,0.298348414,0.377022234,0.357701831,0.413821437,0.270722488,0.486929668,0.361052178,0.409838496,0.319869138,0.369523905,0.43367249
0.339951563,0.399969003,0.262751174,0.396653709,0.098862509,0.302734882,0.367922838,0.346152901,0.373065021,0.408024781,0.436946356,0.329313801,0.430452581,0.358615576,0.306888342,0.262332009,0.347999934,0.288637916,0.356559215,0.332676554,0.391442696,0.257179727,0.458103356,0.342319149,0.390165301,0.303296978,0.346183387,0.407620074
0.331272879,0.378964094,0.257089953,0.381679923,0.095520018,0.294756631,0.358183512,0.336356346,0.353510002,0.3865524,0.40834092,0.319981264,0.40814317,0.349581105,0.298979151,0.249257727,0.330166397,0.284087983,0.34644567,0.315359436,0.380854125,0.250888297,0.434564976,0.332655865,0.380223033,0.29536545,0.329269279,0.391174341
0.33125512,0.368936582,0.256752825,0.377112646,0.092254183,0.294220036,0.358177472,0.334679221,0.344230885,0.370026145,0.388300378,0.318820556,0.3972841,0.349121725,0.298403281,0.243158168,0.321798346,0.281247468,0.345286828,0.307333149,0.380404106,0.250311152,0.41518794,0.330465616,0.377513891,0.294529192,0.321071889,0.384503868
0.334034738,0.368060844,0.256929111,0.378396633,0.090358801,0.296020699,0.361659052,0.335576503,0.343498994,0.361818592,0.379066432,0.320520468,0.395835802,0.351056328,0.299937036,0.242526845,0.321104212,0.277400302,0.347330943,0.306972147,0.383553877,0.250981663,0.403106313,0.330304594,0.375539392,0.295684277,0.319536111,0.383889069
0.334460845,0.369978093,0.255416458,0.379291826,0.088772551,0.295613573,0.362538089,0.333690238,0.345353982,0.358738915,0.378155409,0.31963095,0.397010998,0.350466853,0.299257445,0.243045337,0.32243092,0.276183825,0.346583122,0.308858362,0.383835815,0.249839629,0.395931384,0.327322878,0.370499022,0.294595397,0.319051357,0.383630728
0.335666601,0.36909464,0.255336698,0.379335753,0.085906008,0.295970509,0.364026942,0.332715253,0.344621771,0.354303882,0.378747239,0.319404422,0.395092432,0.350977186,0.299484006,0.241796756,0.321389806,0.281383498,0.346501208,0.308518147,0.384818093,0.249719609,0.389770958,0.325496927,0.367574927,0.294448099,0.316114527,0.382887978
0.343095778,0.369234599,0.261133777,0.383785468,0.082260621,0.301654696,0.371905534,0.337224735,0.344853446,0.347092679,0.376642134,0.324355578,0.394462853,0.358201259,0.305291282,0.241567877,0.321449236,0.29913429,0.352009147,0.309069972,0.392400249,0.254618594,0.382686511,0.329152618,0.371979829,0.299716646,0.314752383,0.385841331
0.365583537,0.376014612,0.278406752,0.40076984,0.079839858,0.320013335,0.396013613,0.354685447,0.351349257,0.342921511,0.376272642,0.342187725,0.400958908,0.380768541,0.323949515,0.246205531,0.327658127,0.33445117,0.371589538,0.315446259,0.416619804,0.270246812,0.379838818,0.344936633,0.390192796,0.317313042,0.319723331,0.40003747
0.409832464,0.398387573,0.311004062,0.438443919,0.079667175,0.35690613,0.443979936,0.39174466,0.372518109,0.346954971,0.383747157,0.379547731,0.423579887,0.425309088,0.361186475,0.26115036,0.347631344,0.386126092,0.412522572,0.335348898,0.465515814,0.300983984,0.385316686,0.379013618,0.427967823,0.352827911,0.337365719,0.43311342
0.4748905,0.4435827,0.356502683,0.499466112,0.081648026,0.4113981,0.515255558,0.447390785,0.415088735,0.363722829,0.407435582,0.43584245,0.469813006,0.490298437,0.415789345,0.290597761,0.387329706,0.449735394,0.474258575,0.374725422,0.538452158,0.345278291,0.404257753,0.429917416,0.482000672,0.405002311,0.372862393,0.487941757
0.551377559,0.510322828,0.408122433,0.577188959,0.085983039,0.476023007,0.599689273,0.514901069,0.477836639,0.397021522,0.45364015,0.503954913,0.537954826,0.566567209,0.480227439,0.332990775,0.44519836,0.513497285,0.548925144,0.432376995,0.625382135,0.396954806,0.44151552,0.491886638,0.546008524,0.466846758,0.423773642,0.559596048
0.623654567,0.589602013,0.455169811,0.657846356,0.090503697,0.537352079,0.680025444,0.57978824,0.552214996,0.441639807,0.519626383,0.569486965,0.619151263,0.638337447,0.541094422,0.382462624,0.513249269,0.564416449,0.620789409,0.500175105,0.708357847,0.44521297,0.494116727,0.551350693,0.605784627,0.525376454,0.483533898,0.635750048
0.679049589,0.5910397,0.52779159,0.681365367,0.160010334,0.606929833,0.705223874,0.618341629,0.652848191,0.556169145,0.461393291,0.632672752,0.639850287,0.604968617,0.607778782,0.480969732,0.496110434,0.528069597,0.678068156,0.593136554,0.653814943,0.51013158,0.438727719,0.587982954,0.620631005,0.579244675,0.525695757,0.663813097
0.712784886,0.643244698,0.550161157,0.725977833,0.172210714,0.637246072,0.74115403,0.649809396,0.710917399,0.609874626,0.514498035,0.665440493,0.695546921,0.634142698,0.637602666,0.521669169,0.538610117,0.552013084,0.713278518,0.645458686,0.687141048,0.534134043,0.471017879,0.61729383,0.648402568,0.607667631,0.56852922,0.708485894
