,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2030-11-20 09:00:00+00:00,1171.4,10873.5,1998,11567.8,4893.1,8115.9,867.9,10053.9,77548.2,6744.1,1666.6,36901.8,13014.5,66452,43690.9,7020.8,2912.5,6068.6,4501.2,51770.5,2017.2,1385,1373.7,656.9,1354.8,334.4,1380.3,15644.8,21880.1,28676.4,6967.5,8303.4,5845.6,20692.3,2290.4,4374.7
2030-11-20 10:00:00+00:00,1124.9,10942.2,1955.1,11634.6,4749.6,8140,871.4,9981,78208.8,6737.5,1659.5,37454,12949.7,65940,44107.9,7119.1,2856.3,6071.9,4590,51662.7,1999.1,1413.1,1364.8,654.7,1344.1,333.7,1421.8,15661.8,21722.1,28575.5,7041.1,8176.5,5744.8,20694.2,2258.2,4327.4
2030-11-20 11:00:00+00:00,1089.3,10878.4,1934.3,11731.2,4672.3,8168.3,875,9954,78764.7,6666.6,1635.9,37430.7,12902,65803,43725.3,7170.3,2880.1,6101.3,4603.8,51233,1963.8,1426.2,1320.1,647.1,1323.5,334.8,1416.5,15660.9,21448.3,28775.4,7151.9,8125.7,5677.5,20553,2268.4,4306.2
2030-11-20 12:00:00+00:00,1078.2,10581.3,1907.5,11523.9,4499.3,7750.5,878.1,10036.8,77804.9,6569.2,1662.6,37395.1,12821.7,65643,43557.6,7154.8,2858.1,6120.3,4611,48227.8,1980.4,1446.8,1346.2,638.6,1299.8,335.1,1411.9,15480.8,21270,28774.3,7030.3,8172.4,5586.2,20383.3,2248.9,4303
2030-11-20 13:00:00+00:00,1090.8,10531.5,1947.9,11494.3,4509.5,7783.9,870.3,9980,77197,6562,1654.4,37216.7,12797.8,64407,43808.5,6933.6,2787.6,6067.2,4642.3,48052.9,1967.5,1420.4,1342.8,631.7,1289.4,335.9,1421.3,15571.2,21196.6,28954.7,6871.1,8125,5491.7,20272.3,2212,4312.7
2030-11-20 14:00:00+00:00,1105.4,10570.3,1948.5,11404.5,4494.4,7757.9,871.2,9988.8,76309.8,6532,1663.6,36029.4,12920.2,63734,44020.7,6822.9,2724.6,6066.5,4618,50009.5,1965.4,1405.2,1345.4,630.2,1276.5,334.9,1398.2,15610.5,21284.5,28736.2,7052.6,8094.8,5433.4,20338.3,2231.1,4294.7
2030-11-20 15:00:00+00:00,1130.1,10639.7,1945,11372,4508.5,7708.6,876.6,10030.3,75776,6481.6,1692.6,35321.4,13158,62932,44055.3,6738,2705.1,6144.7,4603.3,50751.8,1996.3,1419.1,1386.1,639.2,1305.8,332.3,1385.7,15634.7,21491.2,28867.4,6971.3,8279.7,5548.8,20706.1,2204.6,4304.1
2030-11-20 16:00:00+00:00,1245.4,11199,2081.9,11481.2,4647.5,7819.2,921.8,10191.8,76634.7,6773.1,1697,35053.6,13236.9,63345,44873.9,7256.5,2924.3,6382.2,4659.3,52222.2,2047,1410.2,1402.4,692,1467.5,342.3,1411.3,15962.5,21898.8,30193.3,6956.3,8950,6071.7,21176.2,2281.6,4434.8
2030-11-20 17:00:00+00:00,1433,11458.5,2242.9,12130.9,5159.7,8220.7,1033.7,10335.7,80094.9,7252.8,1670.5,35815.6,13218.7,67064,48885.2,7836.3,3264.7,6528.1,4861.2,55687.7,2021.6,1450.6,1384.2,742.4,1578.6,368.3,1550,16686.1,22032.8,30787.7,7205.6,9170,6515.6,21423.4,2402.3,4523.4
2030-11-20 18:00:00+00:00,1424.6,11178.8,2196.9,12243.6,5551.9,8379,1050.2,10146.3,80083.2,7056,1635.4,38543.7,13253.7,70130,51205.3,7903,3260.1,6454.7,5223.7,55270.6,1965.9,1515,1342.7,745.2,1561.6,372.3,1712,16298.9,21899.1,30545.4,7584,9076.4,6543.9,21088.6,2431.9,4475.5
2030-11-20 19:00:00+00:00,1383.2,10559,2141.7,11840.1,5511.6,8137.5,1024.5,10061.6,78407.4,6698.1,1587.1,39453.3,13107.9,68141,50615.3,7828.7,3236.3,6357,5224.3,54130.5,1899,1472.7,1299.3,733.5,1537.6,360.5,1647.8,15886.9,21702.3,30447.9,7609.2,8872.2,6500.7,20619.5,2411.7,4453.2
2030-11-20 20:00:00+00:00,1324.5,9942.2,2055.8,11336.7,5234.8,7741.8,972.3,9763.7,74563.7,6315,1521,39471.5,12621.2,63678,48849.9,7406.8,3118,6147.5,5039.6,50938.7,1788.1,1441.3,1227.2,721.3,1489.5,338.7,1561.5,15227.6,21320.4,29646.5,7330.9,8415.9,6358.9,19963,2303.1,4352.1
2030-11-20 21:00:00+00:00,1173.8,9340.9,1953.7,10897.1,4975.2,7501,903.4,9236.9,71121,5977.2,1431,38279.3,12590.3,60289,46504.1,6789.9,3062.7,5929,4858.6,47330.6,1623.1,1354.7,1130.6,694.7,1453,308.2,1480.7,14468,20872.8,27942,6994.4,7771.8,6161.1,19135.7,2147.3,4140.5
2030-11-20 22:00:00+00:00,1004.9,9167.7,1809.6,10976.1,4746.5,7364,830,8724.7,67924.4,5571.1,1341.4,35416.6,12285.2,60694,43540.7,6256.2,2799.8,5677.2,4644.8,42966.3,1484.6,1310.5,1032.3,662,1587,277.8,1385.9,13627.7,20232.9,26233.1,6607.4,7197.8,5977.2,18158.7,2027.6,3976
2030-11-20 23:00:00+00:00,812.1,8640.8,1622,10794.2,4375.1,7071.8,757.6,8310.3,63604.1,5176.6,1271.9,32452.2,11794.9,60534,40059.1,5754.2,2464.4,5418.9,4362.9,39493,1399.3,1301.2,955.7,637.5,1550.8,251.5,1251.6,12912.3,19360.3,24808.6,6005.9,6870.4,5730.9,17174,1915.7,3844.1
2030-11-21 00:00:00+00:00,700.3,8076.9,1475.5,9805.4,4395,6774.7,679.7,7845,57978,4749.7,1107.9,29133.3,11501.4,56956,33293.9,5552.3,2240.3,4982.7,3948.1,34975.8,1264,1217.5,792.5,621,1468.8,226.9,1006,11924.1,18577.7,22962.5,5389.1,6682.4,5599.2,16651.9,1781.6,3678
2030-11-21 01:00:00+00:00,624.7,7764,1372,9321.6,4091,6664.9,637.6,7862.6,55817.4,4578,1081,27283.2,11288.8,54379,31310.7,5406.2,2110.6,4777.5,3706.2,32341.1,1234.8,1185.2,767.4,562.5,1296.4,216.6,898,11376,18070.3,21949.3,5090.4,6585.2,5155.8,16295.6,1700.3,3538
2030-11-21 02:00:00+00:00,594.1,7547.1,1320.2,8988.2,3936.9,6510.1,614.4,7707.9,54679.2,4486,1069,26142.4,11221.2,52552,29864.5,5268.1,2036.8,4573.3,3495.1,30819.3,1223.3,1172.9,756.8,523,1177.6,211.8,855.1,11042.5,17766.6,21326.8,4916,6540.7,4797,16126.8,1647.6,3451.9
2030-11-21 03:00:00+00:00,582,7429.9,1298.2,8844,3873.3,6428.3,602.9,7611.2,54888.9,4486.5,1072.1,25622.7,11269,49841,28310.5,5205.2,2016.7,4490.4,3365.5,30049.5,1231.9,1143.5,765.1,503.8,1124.2,212.2,817.1,10868.5,17704.1,21116,4821.3,6638,4603.4,16099.9,1627.7,3449
2030-11-21 04:00:00+00:00,613.7,7726,1321,8879.1,3894.8,6292,605.8,7717.8,56260.6,4544.7,1112,25521.7,11607.9,49381,27202.2,5343,2059.9,4617,3299.1,30064.3,1308.4,1141.6,813.7,497.1,1117.7,219.2,799.2,10847.8,17816.1,21239.3,4775.9,6868.1,4583.4,16302.4,1650.4,3520.4
2030-11-21 05:00:00+00:00,732.1,8756.5,1434.3,9274,4067.4,6497.2,632.4,8207.6,59954.6,4841.4,1257.3,26095.6,12457.8,52126,26746.2,5841.4,2216.1,5006.6,3283.7,31898,1570.2,1135.6,963.8,514,1186.2,244.2,791.1,11198.9,18277.1,22089.5,4866.4,7462.4,4788.1,17090.7,1772.4,3698.6
2030-11-21 06:00:00+00:00,991.5,10072.5,1663.9,10169.2,4588.6,7084,710,9318.5,68281.3,5607.1,1423.2,28580,13038.2,58776,27914.9,6549.3,2530.5,5760.8,3316.6,37924.3,1794.9,1156.6,1146.1,569.3,1297.8,281.1,815.2,12365.6,19777.3,24767.1,5163.3,8139.3,5345.8,19069.4,2121.5,4100.1
2030-11-21 07:00:00+00:00,1245.7,10703.2,1899,10975.3,5095.3,7820.5,794.9,9693.6,74451.8,6363.9,1524.3,32736.9,13179.2,63933,33155.7,7042.2,2793.9,6028.2,3555,44857,1925.2,1277.4,1258,648.8,1379,314.6,945.7,14195.2,21680.8,26819.7,5655,8468,5884.1,20747.9,2303.2,4268.3
2030-11-21 08:00:00+00:00,1279.1,10834.9,2025.7,11214.9,5353.2,8175.2,848.9,9837.9,76484.6,6584.7,1560.4,35102.6,13148.2,64920,39032.8,7456.1,2931.2,6075,4058.5,50495.7,1982.9,1333,1323,687.1,1457.7,333.2,1178.3,15160.7,22122.9,28056.9,6447.6,8533.9,6054,20955.2,2328.2,4364.5
2030-11-21 09:00:00+00:00,1234.1,10821.9,2046.7,11411.4,5394.6,8182.9,860.6,9929,76685.8,6616.8,1560.6,36234.1,13079.5,65172,40645.4,7592.1,2934.7,6104.4,4315.1,52449.2,1981.7,1386,1317.6,698.7,1490.9,334.5,1282.3,15535.6,21876,28574.5,6851.2,8465.8,6062.3,20927.4,2305.7,4399.4
2030-11-21 10:00:00+00:00,1184.1,10890.3,2003.7,11476.8,5251.5,8206,864,9856.1,77360,6610.3,1553.3,36765,13014.7,64598,41022,7701,2878.3,6107.7,4400.6,52340.9,1962.9,1414,1308,696.4,1480.1,333.7,1319.3,15550.2,21717.8,28476.6,6905.8,8338.5,5962,20929.3,2273.5,4352
2030-11-21 11:00:00+00:00,1145.7,10826.6,1982.9,11572.8,5174.4,8233.6,867.5,9829.1,77928,6539.3,1529.7,36740.5,12967,64536,40642.2,7757.6,2902.1,6137.4,4413.6,51906.7,1926.2,1427.2,1258.5,688.4,1459.6,334.8,1313.9,15547.5,21444.1,28663.5,7031,8287.7,5894.9,20787.3,2283.7,4330.8
2030-11-21 12:00:00+00:00,1133.8,10530.2,1956.1,11364.8,5001.9,7817.4,870.7,9912,76954.5,6442.2,1556.5,36704.6,12886.7,64291,40471.3,7739.5,2880.1,6156.7,4420.3,48849.4,1943.6,1447.8,1287.6,679.5,1436.3,335.1,1309.4,15369.4,21265.8,28659,6823.7,8334.5,5804.2,20616.1,2264.2,4327.5
2030-11-21 13:00:00+00:00,1147.3,10480.8,1996.6,11335.1,5012.2,7850.9,862.9,9855.1,76335.7,6435.2,1548.2,36534.1,12862.9,62955,40716,7490.3,2809.3,6103,4450.7,48658.6,1930,1421.3,1283.7,672.2,1426,336,1318.1,15458.9,21192.5,28834.5,6691.7,8287,5710.2,20504.3,2227.3,4337.2
2030-11-21 14:00:00+00:00,1163.2,10519.5,1997.1,11244.8,4997.1,7825.2,863.9,9863.9,75431.8,6405.1,1557.4,35394.7,12985.2,62178,40935.7,7367.2,2746.1,6102.2,4427.7,50653.3,1927.7,1406.2,1286.5,670.6,1413.2,334.9,1297.8,15498.2,21280.5,28630.8,6870.6,8256.7,5652.3,20570.9,2246.4,4319.3
2030-11-21 15:00:00+00:00,1189.6,10588.7,1993.6,11211.7,5011.3,7776,869.2,9905.5,74890.3,6354.9,1586.5,34713.6,13223.1,61329,40964.3,7273.7,2726.6,6181.2,4413.5,51416,1960.1,1420.1,1331.9,680,1442,332.4,1286.5,15521.5,21487.3,28756.3,6806.8,8442,5767,20942.2,2219.9,4328.7
2030-11-21 16:00:00+00:00,1313.9,11146.5,2130.8,11321.8,5149.8,7886.4,913.8,10067.4,75761.3,6644,1591.1,34456.6,13302.1,61630,41738.4,7858.5,2946.5,6420.9,4467.6,52927.1,2013.1,1411.3,1350,735.8,1601.4,342.4,1309.8,15845.5,21894.7,30028.2,6755.5,9113.6,6287,21416.5,2296.9,4459.5
2030-11-21 17:00:00+00:00,1516,11405.4,2292.1,11974.6,5660.5,8287.1,1024.3,10211.6,79271.8,7120.5,1564.4,35193.8,13283.8,65348,45527.5,8506.4,3288,6568,4662.8,56478.3,1986.2,1451.6,1329.2,788.7,1711.1,368.4,1436.2,16561.2,22028.7,30606.8,7035.7,9334.1,6728.5,21664.9,2417.8,4548.2
2030-11-21 18:00:00+00:00,1506.9,11127,2246,12089.3,6051.6,8446,1040.6,10021.8,79252.9,6925.2,1529.1,37823.2,13318.9,68348,47745.9,8576.8,3283.5,6493.9,5013,56044.7,1927.7,1515.9,1282.4,791.7,1694.8,372.5,1584,16183.1,21895,30385.2,7382.3,9240.2,6756.9,21326.8,2447.4,4500.3
2030-11-21 19:00:00+00:00,1462.4,10509.3,2190.7,11684.5,6011.4,8206.2,1015.4,9936.9,77546.8,6570,1480.5,38701.5,13173.1,66209,47221.6,8493.5,3259.6,6395.1,5014.1,54878.8,1857.6,1473.6,1233.9,779.4,1671.1,360.6,1526.8,15778.2,21698.3,30298.5,7409.7,9035.6,6714,20853.2,2427.1,4478
2030-11-21 20:00:00+00:00,1399.1,9894.3,2104.7,11179.4,5735.6,7812.5,963.9,9638.3,73640.1,6190,1414.2,38719.9,12686.3,61740,45579.5,8018.6,3141,6183.6,4836.2,51613.4,1741.6,1442.2,1153.5,766.4,1623.8,338.8,1449.2,15128.9,21316.4,29532.6,7166,8578.4,6573,20190.9,2318.4,4376.7
2030-11-21 21:00:00+00:00,1236.7,9295.1,2002.3,10738.3,5476.9,7573.2,896,9110.3,70139.7,5854.9,1323.7,37575.5,12655.5,58474,43406.9,7326.8,3085.5,5962.9,4662.2,47912.5,1568.8,1355.6,1045.8,738.3,1587.9,308.2,1376.8,14381,20868.8,27904.6,6825.6,7933.1,6376.4,19356.2,2162.6,4164.8
2030-11-21 22:00:00+00:00,1054.8,9122.8,1858,10816.4,5249.1,7436.9,823.4,8597,66889.6,5452.1,1233.8,34825.5,12350.3,58863,40662,6730,2821.6,5708.5,4456.8,43434.3,1423.9,1311.5,936.2,703.9,1719.5,277.7,1291.9,13552.4,20229.2,26275,6465.7,7358,6193.5,18370.7,2042.8,4000
2030-11-21 23:00:00+00:00,847,8597.6,1670,10633.1,4878.9,7146.1,752,8181.6,62498.3,5061,1164,31976.4,11860,58719,37424.3,6169.1,2484.9,5447.6,4185.4,39867,1334.7,1302.1,850.7,678.1,1683.9,251.2,1171.2,12847.4,19356.5,24915.3,5897.1,7029.9,5948.7,17377,1930.8,3868.1
2030-11-22 00:00:00+00:00,722.2,7897.3,1453.6,9445,4663,6507.2,689.3,7464.8,55956.5,4600.8,1066.5,28730.4,11827.8,55093,32451.2,5837.3,2185.7,4976.1,3995.2,34833.6,1265.3,1192.1,793,633.7,1597.2,226.9,1014,11761.7,17306.1,22452.3,5349.8,6580,5687.9,15965.3,1730.1,3609.8
2030-11-22 01:00:00+00:00,643,7586.6,1349.9,8959.6,4359.4,6397.8,646.4,7482.6,53751.2,4431.3,1039.6,26958,11614.9,52439,30508.3,5681.4,2057.5,4771.3,3751.1,32225.9,1236.1,1160.5,768.5,574.4,1427,216.7,905.2,11236.7,16816.4,21437.2,5047.5,6482.4,5246.3,15617,1648.8,3469.7
2030-11-22 02:00:00+00:00,610.9,7370.8,1298,8624.9,4205.3,6242.2,622.6,7327.6,52593.9,4340.2,1027.6,25862.6,11547.3,50540,29085,5533.1,1984.6,4567.5,3538,30716,1224.7,1148.8,758.1,534.2,1309.5,212.1,862.1,10914.7,16519.2,20813.7,4859.5,6437.9,4888.9,15450.5,1596,3383.5
2030-11-22 03:00:00+00:00,598.2,7254,1275.9,8480.5,4141.8,6160.6,611.1,7230.6,52816.4,4340.5,1030.7,25360.9,11595.1,47763,27563.3,5465.4,1964.8,4484.7,3407.3,29949.7,1233.2,1118.9,766.1,514.8,1256.8,212.4,823.9,10745.2,16455.1,20602.6,4782.7,6535.5,4696.1,15422.4,1576,3380.5
2030-11-22 04:00:00+00:00,631.5,7546.3,1298.8,8515.9,4163.1,6023.1,614.1,7337.4,54228.7,4397.7,1070.7,25260,11934,47235,26475.8,5615.4,2007.5,4610.8,3340.3,29958.8,1309.4,1116.5,813.5,508,1250.4,219.3,805.9,10721.4,16558.2,20725.9,4743.9,6766.2,4676.1,15617.1,1598.7,3451.9
2030-11-22 05:00:00+00:00,755.6,8565.6,1412.3,8913.4,4335.5,6232.8,641.6,7828.5,58018,4690.4,1216.3,25804.4,12783.9,49860,26028.2,6156,2161.7,4999.3,3324.9,31766.6,1569.8,1109.1,960.1,525.2,1318.1,243.9,797.8,11052.6,16993.3,21577.6,4840.5,7362.3,4879.9,16381.8,1720.8,3630.3
2030-11-22 06:00:00+00:00,1027.6,9867.6,1642.4,9814.2,4855.9,6831,721.4,8942,66555.2,5446.2,1382.4,28169.8,13364.3,56389,27151.8,6921.9,2472.1,5751.4,3358.1,37718.2,1793.3,1128,1138.3,581.3,1428.5,280.2,822.4,12156.9,18412.5,24259.5,5113.2,8041.4,5435.2,18303.4,2070,4032
2030-11-22 07:00:00+00:00,1294.1,10492.1,1877.9,10624.3,5361.9,7580.5,808.7,9318,72877.1,6193.5,1483.7,32135,13505.3,61376,32223.5,7452.8,2732.3,6018.2,3598.9,44566.3,1923,1246.6,1247.7,662,1508.7,313.2,954,13892.2,20222.9,26315.6,5599.6,8371,5971.2,19935.8,2251.9,4200.3
2030-11-22 08:00:00+00:00,1329.2,10622.9,2004.7,10865.1,5619.5,7940.8,864.2,9462.7,74956.1,6411.6,1519.8,34393.5,13474.4,62237,37912.1,7897.3,2867.9,6064.8,4107.6,50135.4,1980.4,1301,1311.2,700.9,1586.6,331.5,1188.7,14809.9,20649.1,27554.7,6381.4,8437.1,6140.5,20139.3,2276.9,4296.6
2030-11-22 09:00:00+00:00,1282,10610.2,2025.8,11061.1,5660.9,7948.4,876.1,9554.1,75163,6442.1,1520,35474.2,13405.7,62381,39470.2,8041.4,2871.4,6094.1,4366.8,52058,1979.3,1353.9,1305.9,712.7,1619.1,332.8,1293.5,15164.1,20415.5,28073.3,6720.4,8368.8,6148.8,20112.2,2254.5,4331.5
2030-11-22 10:00:00+00:00,1229.5,10677.9,1982.7,11125.4,5518,7972.5,879.6,9481,75858.6,6435.3,1512.8,35979.8,13340.8,61458,39823.8,8158,2815.6,6097.5,4453.1,51947.9,1960.5,1381.9,1296.5,710.3,1608.2,332,1330.6,15174.4,20264.7,27975.2,6778,8241.1,6048.8,20114.3,2222.3,4284.2
2030-11-22 11:00:00+00:00,1189.3,10614.4,1961.8,11221.2,5440.9,8001.3,883.3,9453.8,76446.2,6365,1489.1,35953.9,13293.1,61318,39443.8,8218.3,2839.1,6127.1,4466.4,51513.5,1923.9,1394.7,1248.1,702.1,1587.7,333.1,1325,15168.2,20003.2,28162.4,6866.8,8190.1,5981.9,19975.6,2232.4,4262.9
2030-11-22 12:00:00+00:00,1176.7,10320.8,1935.1,11012,5268.7,7578.1,886.5,9537,75451.1,6268.1,1516,35917.5,13212.9,61242,39270.9,8198,2817.3,6146.3,4473.2,48481.4,1941.2,1415.7,1276.4,693.1,1564.6,333.4,1320.5,14997.6,19831,28158,6695.1,8237.1,5891.5,19808,2212.7,4259.6
2030-11-22 13:00:00+00:00,1190.9,10272,1975.6,10982.2,5279,7611.7,878.6,9480,74814.7,6261.7,1507.6,35756.6,13189,59890,39512.7,7927.6,2747.4,6092.8,4503.8,48307.9,1927.8,1389.7,1272.7,685.7,1554.4,334.3,1329.4,15083.7,19765.1,28333.8,6558.8,8189.4,5797.9,19700.4,2175.9,4269.3
2030-11-22 14:00:00+00:00,1207.5,10310.9,1976.1,10891.1,5263.9,7584.7,879.4,9488.8,73884,6231.3,1516.9,34673.9,13311.3,58905,39736.2,7795.7,2685,6092,4480.5,50282.4,1925.4,1374.5,1275.5,684.1,1541.8,333.2,1308.8,15123.5,19852.5,28129.7,6698.8,8159,5740.3,19764.6,2195.1,4251.4
2030-11-22 15:00:00+00:00,1235.3,10379.3,1972.6,10857.3,5278,7534.7,884.9,9530.5,73330.2,6181.6,1546.1,34024.7,13549.3,57791,39760.9,7696.2,2665.7,6170.8,4466.2,51038.4,1957.7,1389.7,1319.9,693.7,1570.1,330.7,1297.2,15144.5,20049.1,28255.4,6639.7,8344.9,5854.5,20123.4,2168.5,4260.7
2030-11-22 16:00:00+00:00,1365.6,10931.3,2110,10968.6,5416.4,7646.8,930.7,9692.9,74220.7,6466.3,1550.6,33780.5,13628.3,57635,40514.3,8331.2,2883,6409.8,4520.8,52528.4,2010.4,1381,1337.5,750.3,1727.7,340.5,1320.9,15453.2,20432.8,29529.5,6623.6,9018.6,6372.3,20584.4,2245.6,4391.7
2030-11-22 17:00:00+00:00,1577.4,11188.2,2271.7,11625.7,5926.4,8053.3,1044.3,9837.3,77810.7,6937.1,1523.8,34488.1,13610,60770,44196.1,9028.7,3220.4,6556.7,4717.9,56025.3,1983.8,1420.7,1317.4,804,1836.4,366.1,1448.6,16137,20563.4,30108.9,6906,9239.7,6812,20828.7,2366.6,4480.6
2030-11-22 18:00:00+00:00,1567.9,10913.7,2225.5,11742.2,6317,8213.3,1060.9,9647,77780,6744.2,1488.5,37000.3,13645.1,63287,46367.6,9100.8,3215.8,6482.8,5071.6,55596.6,1925.7,1485.2,1271.6,807.1,1820.5,370.2,1597.8,15786.7,20443.9,29886.9,7242.4,9145.5,6840.6,20502.7,2396.2,4432.6
2030-11-22 19:00:00+00:00,1521.2,10303,2170.1,11335.4,6277.1,7967.8,1034.8,9561.9,76025.4,6394.3,1439.9,37841.4,13499.4,61082,45876.3,9010.7,3192.3,6384.4,5072.5,54443.7,1855.9,1442,1224.3,794.5,1797.3,358.4,1539.9,15406.9,20262.2,29800.2,7269.8,8940.4,6797.8,20043.9,2376,4410.3
2030-11-22 20:00:00+00:00,1454.9,9694.7,2083.8,10827.8,6001.6,7566.4,981.7,9262.5,72018.9,6019.8,1373.3,37859.9,13012.5,56817,44295.2,8496.2,3075.1,6173.5,4892.8,51226.4,1740.4,1412.6,1145.9,781.4,1750.6,337,1461.7,14793.2,19901.1,29032.9,7040.4,8481.8,6657.5,19400.8,2267.3,4309
2030-11-22 21:00:00+00:00,1284.7,9102.3,1981.3,10384.1,5743.3,7321.7,911.8,8733.4,68426.7,5689.4,1282.8,36772.4,12981.7,53844,42208,7748.8,3020.3,5953.5,4716.8,47581.8,1568.6,1326.4,1040.5,752.8,1715,306.9,1388.6,14087.3,19480.4,27402.3,6747.4,7834.4,6461.8,18590.6,2111.3,4096.9
2030-11-22 22:00:00+00:00,1093.9,8932.4,1836.8,10461.3,5515.8,7181.6,837.2,8218.7,65091.1,5292.7,1192.7,34156.2,12676.6,54228,39568.8,7106,2759.8,5699.8,4509.2,43170.4,1424.4,1282.5,933.5,717.8,1845.1,276.9,1302.6,13304.6,18877.7,25770.1,6406.1,7257.5,6279.7,17634.4,1991.5,3932
2030-11-22 23:00:00+00:00,876.2,8413.1,1648.4,10276.5,5146.2,6884.7,763.7,7802.4,60586.9,4907.3,1122.7,31443.8,12186.2,54153,36450.1,6501.8,2427.3,5439.7,4234.8,39663.2,1335.6,1275.1,850,691.6,1809.8,250.9,1180.6,12638.3,18050.6,24408.1,5861.5,6928.5,6035.9,16670,1879.4,3800
2030-11-23 00:00:00+00:00,718.2,7466.3,1319.9,9436.1,4543.8,6017.6,715.1,6937.9,54126.3,4480.9,1086.6,28823.6,11113,50278,32937.5,5938.1,2072.7,4876.8,3973.9,34305.6,1261.2,1183.3,792,609.5,1608.9,227.7,996.8,11765.5,16770,21616.7,5425.2,6521,5465.4,15163.9,1665.7,3437.8
2030-11-23 01:00:00+00:00,639.6,7159,1216.2,8951.4,4238.6,5909.3,669.8,6955.8,51883.6,4313.6,1059.5,27033.3,10900.2,47728,30978.3,5779.1,1951.2,4678.9,3730.9,31791.9,1233.1,1152,768.1,551.9,1438.3,217.8,890.9,11243.2,16287.6,20648.2,5117,6423.2,5020.1,14825,1584.3,3297.5
2030-11-23 02:00:00+00:00,607.8,6945.4,1164.4,8616.9,4083.8,5752.5,644.8,6800.2,50710.4,4223.5,1047.6,25927.2,10832.5,45706,29543.8,5627.1,1882.1,4482,3518.6,30324.6,1221.8,1140.7,757.9,512.8,1320.6,213.2,848.6,10922.3,15992.7,20046.2,4932.7,6378.5,4659.8,14661.5,1531.5,3211.2
2030-11-23 03:00:00+00:00,595.3,6829.1,1142.3,8472.7,4019.9,5671.6,632.9,6702.9,50943.3,4223.3,1050.6,25421,10880.2,43309,28007,5557.9,1863.2,4401.6,3388.4,29568.8,1229.9,1110.4,765.6,493.9,1267.9,213.6,811.2,10753.3,15927.9,19831.8,4841.3,6476.4,4465.4,14631.9,1511.4,3208.3
2030-11-23 04:00:00+00:00,628.2,7115.4,1165.1,8507.9,4041.4,5531.7,636.5,6810.3,52389.5,4279.6,1090.7,25319.8,11219.2,42892,26907.3,5712.2,1903.5,4522,3321.6,29556.2,1302.6,1107.6,811.6,487.3,1261.4,220.3,793.4,10729,16027.4,19932.9,4796.6,6707.8,4445.3,14817.4,1534.2,3279.7
2030-11-23 05:00:00+00:00,751.4,8116.5,1278.7,8905.8,4214.8,5751,666.1,7303,56258,4568.6,1236.3,25870.6,12069.3,45598,26457.3,6267.3,2049.3,4894.5,3306.2,31259.2,1552.2,1099.8,953.8,504,1329.3,244.4,785.5,11058.8,16451.7,20716.4,4890.2,7305.6,4650.9,15554.7,1656.2,3458.2
2030-11-23 06:00:00+00:00,1021.3,9395.4,1508.8,9807.6,4738.2,6373.8,752,8420.6,64970.3,5315.2,1402.5,28262.1,12649.8,52141,27607,7052.9,2342.9,5616.1,3339.3,36898.5,1766.4,1117.7,1126.7,558.4,1440.2,279.9,809.3,12158.6,17836.8,23200.3,5183.9,7986.5,5211,17408.8,2005.6,3860.4
2030-11-23 07:00:00+00:00,1285.7,10009.9,1744.3,10617.7,5247,7150.5,845.6,8798,71418.1,6053.3,1503.8,32270.2,12790.8,57574,32760.6,7596.9,2589.1,5872.6,3579,43411.8,1890.8,1235.5,1233,636.9,1520.5,312.2,937.2,13886,19608.1,25118.9,5701.7,8317,5751.7,18986.9,2187.5,4028.9
2030-11-23 08:00:00+00:00,1320.5,10139.1,1871.2,10858.6,5505.9,7522.6,904.8,8943.2,73535.7,6268.7,1540,34552.7,12759.9,58606,38542.5,8051.7,2717.4,5918,4085.2,48710.2,1945.9,1289.5,1294.6,674.6,1598.7,330.1,1165.1,14799.7,20027.8,26280.2,6538.3,8383.3,5922.3,19185.7,2212.5,4125.3
2030-11-23 09:00:00+00:00,1273.7,10127,1892.3,11053.1,5547.5,7529.7,917.5,9035,73747.4,6297.9,1540.1,35644.9,12691.3,59003,40118.6,8198.5,2720.7,5946.4,4343.3,50536.6,1944.9,1342.4,1289.4,686.1,1631,331.4,1266.7,15150.8,19800.2,26767.7,6882.9,8314.9,5930.6,19159.4,2190.1,4160.3
2030-11-23 10:00:00+00:00,1221.6,10193.3,1849.2,11115.7,5403.9,7555.6,921.2,8961.6,74460.8,6290.9,1532.9,36156,12626.4,58741,40473,8317.7,2667.8,5949.4,4429.2,50426.9,1926.7,1370.5,1280.2,683.8,1619.7,330.6,1302.4,15158.9,19652.3,26674.6,6920.9,8186.8,5829.8,19161.6,2157.9,4112.8
2030-11-23 11:00:00+00:00,1181.7,10130.2,1828.3,11210.6,5326.4,7587.8,925.4,8934.4,75064.5,6221,1509.1,36130.2,12578.6,58839,40087.5,8379.3,2690,5977.4,4442.4,50001.5,1891.6,1383,1233.1,675.9,1599,331.7,1296.7,15151.5,19396,26840.7,7003.7,8135.7,5762.3,19026.9,2168,4091.5
