Scenario,region,id,r,fuel_class,fraction
Connected,SAPP,1989,27,OIL,0.00058163
Connected,SAPP,1989,27,PEA,0
Connected,SAPP,1989,27,SUN,0.010132763
Connected,SAPP,1989,27,WAT,1.38E-01
Connected,SAPP,1989,27,WIN,0.015077549
Connected,SAPP,1990,28,BIO,0.000436589
Connected,SAPP,1990,28,GAS,0
Connected,SAPP,1990,28,GEO,0
Connected,SAPP,1990,28,HRD,0.785532257
Connected,SAPP,1990,28,NUC,0.050115011
Connected,SAPP,1990,28,OIL,0.000579673
Connected,SAPP,1990,28,PEA,0
Connected,SAPP,1990,28,SUN,0.01013636
Connected,SAPP,1990,28,WAT,0.138051591
Connected,SAPP,1990,28,WIN,0.015148519
Connected,SAPP,1984,29,BIO,0.000531672
Connected,SAPP,1984,29,GAS,1.21599E-07
Connected,SAPP,1984,29,GEO,0
Connected,SAPP,1984,29,HRD,0.783386125
Connected,SAPP,1984,29,NUC,0.050350876
Connected,SAPP,1984,29,OIL,0.000583969
Connected,SAPP,1984,29,PEA,0
Connected,SAPP,1984,29,SUN,0.010193488
Connected,SAPP,1984,29,WAT,0.139842357
Connected,SAPP,1984,29,WIN,0.015111392
Connected,SAPP,1983,30,BIO,0.000804638
Connected,SAPP,1983,30,GAS,0
Connected,SAPP,1983,30,GEO,0
Connected,SAPP,1983,30,HRD,0.783408617
Connected,SAPP,1983,30,NUC,0.049856388
Connected,SAPP,1983,30,OIL,0.000581723
Connected,SAPP,1983,30,PEA,0
Connected,SAPP,1983,30,SUN,0.010086002
Connected,SAPP,1983,30,WAT,0.140211823
Connected,SAPP,1983,30,WIN,0.015050808
Connected,SAPP,2016,31,BIO,0.000428353
Connected,SAPP,2016,31,GAS,3.32023E-07
Connected,SAPP,2016,31,GEO,0
Connected,SAPP,2016,31,HRD,0.782792398
Connected,SAPP,2016,31,NUC,0.049917143
Connected,SAPP,2016,31,OIL,0.000596754
Connected,SAPP,2016,31,PEA,0
Connected,SAPP,2016,31,SUN,1.01E-02
Connected,SAPP,2016,31,WAT,0.140696632
Connected,SAPP,2016,31,WIN,0.015462767
Connected,SAPP,1995,32,BIO,0.000461708
Connected,SAPP,1995,32,GAS,3.24503E-07
Connected,SAPP,1995,32,GEO,0
Connected,SAPP,1995,32,HRD,0.782136615
Connected,SAPP,1995,32,NUC,0.050051708
Connected,SAPP,1995,32,OIL,0.000578595
Connected,SAPP,1995,32,PEA,0
Connected,SAPP,1995,32,SUN,0.010125515
Connected,SAPP,1995,32,WAT,0.141479613
Connected,SAPP,1995,32,WIN,0.015165921
Connected,SAPP,1986,33,BIO,0.000609518
Connected,SAPP,1986,33,GAS,0
Connected,SAPP,1986,33,GEO,0
Connected,SAPP,1986,33,HRD,0.778489485
Connected,SAPP,1986,33,NUC,0.049991006
Connected,SAPP,1986,33,OIL,0.000577454
Connected,SAPP,1986,33,PEA,0
Connected,SAPP,1986,33,SUN,0.010113235
Connected,SAPP,1986,33,WAT,0.145208986
Connected,SAPP,1986,33,WIN,0.015010316
Connected,SAPP,2010,34,BIO,0.000402066
Connected,SAPP,2010,34,GAS,1.84E-07
Connected,SAPP,2010,34,GEO,0
Connected,SAPP,2010,34,HRD,0.775598827
Connected,SAPP,2010,34,NUC,0.0503419
Connected,SAPP,2010,34,OIL,0.000597591
Connected,SAPP,2010,34,PEA,0
Connected,SAPP,2010,34,SUN,0.010183322
Connected,SAPP,2010,34,WAT,0.147748985
Connected,SAPP,2010,34,WIN,0.015127125
Connected,SAPP,2018,35,BIO,0.000527866
Connected,SAPP,2018,35,GAS,0
Connected,SAPP,2018,35,GEO,0
Connected,SAPP,2018,35,HRD,0.776605354
Connected,SAPP,2018,35,NUC,0.049991547
Connected,SAPP,2018,35,OIL,0.000581993
Connected,SAPP,2018,35,PEA,0
Connected,SAPP,2018,35,SUN,0.010113193
Connected,SAPP,2018,35,WAT,0.147058411
Connected,SAPP,2018,35,WIN,0.015121636
Connected,SAPP,1980,36,BIO,0.000815269
Connected,SAPP,1980,36,GAS,6.86609E-08
Connected,SAPP,1980,36,GEO,0
Connected,SAPP,1980,36,HRD,0.771662394
Connected,SAPP,1980,36,NUC,0.050108969
Connected,SAPP,1980,36,OIL,0.00058021
Connected,SAPP,1980,36,PEA,0
Connected,SAPP,1980,36,SUN,0.010144829
Connected,SAPP,1980,36,WAT,0.151423011
Connected,SAPP,1980,36,WIN,0.015265249
Connected,SAPP,1987,37,BIO,0.000563314
Connected,SAPP,1987,37,GAS,1.0346E-07
Connected,SAPP,1987,37,GEO,0
Connected,SAPP,1987,37,HRD,0.76410117
Connected,SAPP,1987,37,NUC,0.049984662
Connected,SAPP,1987,37,OIL,0.000581728
Connected,SAPP,1987,37,PEA,0
Connected,SAPP,1987,37,SUN,0.010111952
Connected,SAPP,1987,37,WAT,0.159616127
Connected,SAPP,1987,37,WIN,0.015040944
Connected,SAPP,1985,38,BIO,0.000488879
Connected,SAPP,1985,38,GAS,2.23299E-07
Connected,SAPP,1985,38,GEO,0
Connected,SAPP,1985,38,HRD,0.763881833
Connected,SAPP,1985,38,NUC,0.049790135
Connected,SAPP,1985,38,OIL,0.000593944
Connected,SAPP,1985,38,PEA,0
Connected,SAPP,1985,38,SUN,0.010072599
Connected,SAPP,1985,38,WAT,0.160181706
Connected,SAPP,1985,38,WIN,0.014990681
Connected,SAPP,1998,39,BIO,0.000477505
Connected,SAPP,1998,39,GAS,9.04416E-07
Connected,SAPP,1998,39,GEO,0
Connected,SAPP,1998,39,HRD,0.756986074
Connected,SAPP,1998,39,NUC,0.050216015
Connected,SAPP,1998,39,OIL,0.000601179
Connected,SAPP,1998,39,PEA,0
Connected,SAPP,1998,39,SUN,0.010157002
Connected,SAPP,1998,39,WAT,0.166512082
Connected,SAPP,1998,39,WIN,0.015049238
Connected,WAPP,2017,1,BIO,0.003011251
Connected,WAPP,2017,1,GAS,0.535270941
Connected,WAPP,2017,1,GEO,0
Connected,WAPP,2017,1,HRD,0.09832608
Connected,WAPP,2017,1,NUC,0
Connected,WAPP,2017,1,OIL,0.048386542
Connected,WAPP,2017,1,PEA,0
Connected,WAPP,2017,1,SUN,0.008692982
Connected,WAPP,2017,1,WAT,0.306207232
Connected,WAPP,2017,1,WIN,0.000104973
Connected,WAPP,2009,2,BIO,0.003060506
Connected,WAPP,2009,2,GAS,0.53127552
Connected,WAPP,2009,2,GEO,0
Connected,WAPP,2009,2,HRD,0.099934385
Connected,WAPP,2009,2,NUC,0
Connected,WAPP,2009,2,OIL,0.039439493
Connected,WAPP,2009,2,PEA,0
Connected,WAPP,2009,2,SUN,0.008835172
Connected,WAPP,2009,2,WAT,0.317348681
Connected,WAPP,2009,2,WIN,0.000106243
Connected,WAPP,2005,3,BIO,0.00300901
Connected,WAPP,2005,3,GAS,0.527058661
Connected,WAPP,2005,3,GEO,0
Connected,WAPP,2005,3,HRD,0.098252917
Connected,WAPP,2005,3,NUC,0.00E+00
Connected,WAPP,2005,3,OIL,0.039208225
Connected,WAPP,2005,3,PEA,0
Connected,WAPP,2005,3,SUN,0.008686514
Connected,WAPP,2005,3,WAT,0.323680139
Connected,WAPP,2005,3,WIN,0.000104534
Connected,WAPP,2002,4,BIO,0.003011368
Connected,WAPP,2002,4,GAS,0.525437281
Connected,WAPP,2002,4,GEO,0
Connected,WAPP,2002,4,HRD,0.098329893
Connected,WAPP,2002,4,NUC,0
Connected,WAPP,2002,4,OIL,0.036191698
Connected,WAPP,2002,4,PEA,0
Connected,WAPP,2002,4,SUN,0.00869332
Connected,WAPP,2002,4,WAT,0.328231377
Connected,WAPP,2002,4,WIN,0.000105063
Connected,WAPP,2008,5,BIO,0.003006301
Connected,WAPP,2008,5,GAS,0.522697496
Connected,WAPP,2008,5,GEO,0
Connected,WAPP,2008,5,HRD,0.098164445
Connected,WAPP,2008,5,NUC,0
Connected,WAPP,2008,5,OIL,0.040069159
Connected,WAPP,2008,5,PEA,0
Connected,WAPP,2008,5,SUN,0.008683218
Connected,WAPP,2008,5,WAT,0.32727455
Connected,WAPP,2008,5,WIN,0.000104832
Connected,WAPP,2015,6,BIO,0.00304092
Connected,WAPP,2015,6,GAS,0.523660575
Connected,WAPP,2015,6,GEO,0
Connected,WAPP,2015,6,HRD,0.099294866
Connected,WAPP,2015,6,NUC,0
Connected,WAPP,2015,6,OIL,0.028816317
Connected,WAPP,2015,6,PEA,0
Connected,WAPP,2015,6,SUN,8.78E-03
Connected,WAPP,2015,6,WAT,0.336302164
Connected,WAPP,2015,6,WIN,0.000106525
Connected,WAPP,2016,7,BIO,0.003008646
Connected,WAPP,2016,7,GAS,0.520905186
Connected,WAPP,2016,7,GEO,0
Connected,WAPP,2016,7,HRD,0.098241028
Connected,WAPP,2016,7,NUC,0
Connected,WAPP,2016,7,OIL,0.034406486
Connected,WAPP,2016,7,PEA,0
Connected,WAPP,2016,7,SUN,0.008689992
Connected,WAPP,2016,7,WAT,0.334643921
Connected,WAPP,2016,7,WIN,0.000104741
Connected,WAPP,2004,8,BIO,0.003005819
Connected,WAPP,2004,8,GAS,0.519637574
Connected,WAPP,2004,8,GEO,0
Connected,WAPP,2004,8,HRD,0.098148697
Connected,WAPP,2004,8,NUC,0
Connected,WAPP,2004,8,OIL,0.035244002
Connected,WAPP,2004,8,PEA,0
Connected,WAPP,2004,8,SUN,0.008681825
Connected,WAPP,2004,8,WAT,0.335176024
Connected,WAPP,2004,8,WIN,0.00010606
Connected,WAPP,2006,9,BIO,0.003013089
Connected,WAPP,2006,9,GAS,0.522730653
Connected,WAPP,2006,9,GEO,0
Connected,WAPP,2006,9,HRD,0.098386088
Connected,WAPP,2006,9,NUC,0
Connected,WAPP,2006,9,OIL,0.028937045
Connected,WAPP,2006,9,PEA,0
Connected,WAPP,2006,9,SUN,0.008698288
Connected,WAPP,2006,9,WAT,0.338131519
Connected,WAPP,2006,9,WIN,0.00010332
Connected,WAPP,2018,10,BIO,0.003013395
Connected,WAPP,2018,10,GAS,0.520366316
Connected,WAPP,2018,10,GEO,0
Connected,WAPP,2018,10,HRD,0.098396097
Connected,WAPP,2018,10,NUC,0
Connected,WAPP,2018,10,OIL,0.028985631
Connected,WAPP,2018,10,PEA,0
Connected,WAPP,2018,10,SUN,0.008699173
Connected,WAPP,2018,10,WAT,0.340433949
Connected,WAPP,2018,10,WIN,0.00010544
Connected,WAPP,2003,11,BIO,0.003008172
Connected,WAPP,2003,11,GAS,0.520468591
Connected,WAPP,2003,11,GEO,0
Connected,WAPP,2003,11,HRD,0.098225541
Connected,WAPP,2003,11,NUC,0
Connected,WAPP,2003,11,OIL,0.026333744
Connected,WAPP,2003,11,PEA,0
Connected,WAPP,2003,11,SUN,0.008684094
Connected,WAPP,2003,11,WAT,0.343174329
Connected,WAPP,2003,11,WIN,0.00010553
Connected,WAPP,2011,12,BIO,0.003007896
Connected,WAPP,2011,12,GAS,0.51773466
Connected,WAPP,2011,12,GEO,0
Connected,WAPP,2011,12,HRD,0.098216538
Connected,WAPP,2011,12,NUC,0
Connected,WAPP,2011,12,OIL,0.024639987
Connected,WAPP,2011,12,PEA,0
Connected,WAPP,2011,12,SUN,0.008683298
Connected,WAPP,2011,12,WAT,0.347613078
Connected,WAPP,2011,12,WIN,0.000104542
Connected,WAPP,2012,13,BIO,0.003007569
Connected,WAPP,2012,13,GAS,0.51867287
Connected,WAPP,2012,13,GEO,0
Connected,WAPP,2012,13,HRD,0.098205849
Connected,WAPP,2012,13,NUC,0
Connected,WAPP,2012,13,OIL,0.015691551
Connected,WAPP,2012,13,PEA,0
Connected,WAPP,2012,13,SUN,8.69E-03
Connected,WAPP,2012,13,WAT,0.355629175
Connected,WAPP,2012,13,WIN,0.000106106
Connected,WAPP,2014,14,BIO,0.003004073
Connected,WAPP,2014,14,GAS,0.515536104
Connected,WAPP,2014,14,GEO,0
Connected,WAPP,2014,14,HRD,0.098091684
Connected,WAPP,2014,14,NUC,0
Connected,WAPP,2014,14,OIL,0.016932912
Connected,WAPP,2014,14,PEA,0
Connected,WAPP,2014,14,SUN,0.00867226
Connected,WAPP,2014,14,WAT,0.357656997
Connected,WAPP,2014,14,WIN,0.000105971
Connected,WAPP,2001,15,BIO,0.002991514
Connected,WAPP,2001,15,GAS,0.509563594
Connected,WAPP,2001,15,GEO,0
Connected,WAPP,2001,15,HRD,0.097681616
Connected,WAPP,2001,15,NUC,0
Connected,WAPP,2001,15,OIL,0.006457783
Connected,WAPP,2001,15,PEA,0
Connected,WAPP,2001,15,SUN,0.008636006
Connected,WAPP,2001,15,WAT,0.374565924
Connected,WAPP,2001,15,WIN,0.000103563
Connected,WAPP,2010,16,BIO,0.002991844
Connected,WAPP,2010,16,GAS,0.506966526
Connected,WAPP,2010,16,GEO,0
Connected,WAPP,2010,16,HRD,0.097692389
Connected,WAPP,2010,16,NUC,0
Connected,WAPP,2010,16,OIL,0.006327569
Connected,WAPP,2010,16,PEA,0
Connected,WAPP,2010,16,SUN,0.008636958
Connected,WAPP,2010,16,WAT,0.377281022
Connected,WAPP,2010,16,WIN,0.000103692
Connected,WAPP,2013,17,BIO,0.002971525
Connected,WAPP,2013,17,GAS,0.505099046
Connected,WAPP,2013,17,GEO,0
Connected,WAPP,2013,17,HRD,0.097028916
Connected,WAPP,2013,17,NUC,0.00E+00
Connected,WAPP,2013,17,OIL,0.006804339
Connected,WAPP,2013,17,PEA,0
Connected,WAPP,2013,17,SUN,0.0085783
Connected,WAPP,2013,17,WAT,0.37941368
Connected,WAPP,2013,17,WIN,0.000104193
Connected,WAPP,2000,18,BIO,0.00296634
Connected,WAPP,2000,18,GAS,0.504308657
Connected,WAPP,2000,18,GEO,0
Connected,WAPP,2000,18,HRD,0.096859603
Connected,WAPP,2000,18,NUC,0
Connected,WAPP,2000,18,OIL,0.007143477
Connected,WAPP,2000,18,PEA,0
Connected,WAPP,2000,18,SUN,0.008567797
Connected,WAPP,2000,18,WAT,0.380050133
Connected,WAPP,2000,18,WIN,0.000103992
Connected,WAPP,2007,19,BIO,0.002964003
Connected,WAPP,2007,19,GAS,0.503288354
Connected,WAPP,2007,19,GEO,0
Connected,WAPP,2007,19,HRD,0.0967833
Connected,WAPP,2007,19,NUC,0
Connected,WAPP,2007,19,OIL,0.006316868
Connected,WAPP,2007,19,PEA,0
Connected,WAPP,2007,19,SUN,0.008556586
Connected,WAPP,2007,19,WAT,0.381987639
Connected,WAPP,2007,19,WIN,0.000103251
Connected,WAPP,1997,20,BIO,0.002964912
Connected,WAPP,1997,20,GAS,0.500506595
Connected,WAPP,1997,20,GEO,0
Connected,WAPP,1997,20,HRD,0.096812967
Connected,WAPP,1997,20,NUC,0
Connected,WAPP,1997,20,OIL,0.005959568
Connected,WAPP,1997,20,PEA,0
Connected,WAPP,1997,20,SUN,0.008559209
Connected,WAPP,1997,20,WAT,3.85E-01
Connected,WAPP,1997,20,WIN,0.000102642
Connected,WAPP,1983,21,BIO,0.002956287
Connected,WAPP,1983,21,GAS,0.502142587
Connected,WAPP,1983,21,GEO,0
Connected,WAPP,1983,21,HRD,0.09653136
Connected,WAPP,1983,21,NUC,0
Connected,WAPP,1983,21,OIL,0.004817773
Connected,WAPP,1983,21,PEA,0
Connected,WAPP,1983,21,SUN,0.008534312
Connected,WAPP,1983,21,WAT,0.384914946
Connected,WAPP,1983,21,WIN,0.000102735
Connected,WAPP,1993,22,BIO,0.002951436
Connected,WAPP,1993,22,GAS,0.496275504
Connected,WAPP,1993,22,GEO,0
Connected,WAPP,1993,22,HRD,0.096372943
Connected,WAPP,1993,22,NUC,0
Connected,WAPP,1993,22,OIL,0.005747279
Connected,WAPP,1993,22,PEA,0
Connected,WAPP,1993,22,SUN,0.008520306
Connected,WAPP,1993,22,WAT,0.390029791
Connected,WAPP,1993,22,WIN,0.000102742
Connected,WAPP,1989,23,BIO,2.95E-03
Connected,WAPP,1989,23,GAS,0.493230786
Connected,WAPP,1989,23,GEO,0
Connected,WAPP,1989,23,HRD,0.096466016
Connected,WAPP,1989,23,NUC,0
Connected,WAPP,1989,23,OIL,0.006626952
Connected,WAPP,1989,23,PEA,0
Connected,WAPP,1989,23,SUN,0.008528535
Connected,WAPP,1989,23,WAT,3.92E-01
Connected,WAPP,1989,23,WIN,0.000102585
Connected,WAPP,1984,24,BIO,0.00295192
Connected,WAPP,1984,24,GAS,0.491409734
Connected,WAPP,1984,24,GEO,0
Connected,WAPP,1984,24,HRD,0.096388757
Connected,WAPP,1984,24,NUC,0
Connected,WAPP,1984,24,OIL,8.99E-03
Connected,WAPP,1984,24,PEA,0
Connected,WAPP,1984,24,SUN,0.008526148
Connected,WAPP,1984,24,WAT,0.391625859
Connected,WAPP,1984,24,WIN,0.000103461
Connected,WAPP,1992,25,BIO,0.002950188
Connected,WAPP,1992,25,GAS,0.48777282
Connected,WAPP,1992,25,GEO,0
Connected,WAPP,1992,25,HRD,0.096332198
Connected,WAPP,1992,25,NUC,0
Connected,WAPP,1992,25,OIL,0.004851622
Connected,WAPP,1992,25,PEA,0
Connected,WAPP,1992,25,SUN,0.008521145
Connected,WAPP,1992,25,WAT,0.39946924
Connected,WAPP,1992,25,WIN,0.000102788
Connected,WAPP,1999,26,BIO,0.002942754
Connected,WAPP,1999,26,GAS,0.48368391
Connected,WAPP,1999,26,GEO,0
Connected,WAPP,1999,26,HRD,0.096089465
Connected,WAPP,1999,26,NUC,0
Connected,WAPP,1999,26,OIL,0.005733662
Connected,WAPP,1999,26,PEA,0
Connected,WAPP,1999,26,SUN,0.008495244
Connected,WAPP,1999,26,WAT,0.402952906
Connected,WAPP,1999,26,WIN,0.000102059
Connected,WAPP,1990,27,BIO,0.002928703
Connected,WAPP,1990,27,GAS,0.46528805
Connected,WAPP,1990,27,GEO,0
Connected,WAPP,1990,27,HRD,0.095630638
Connected,WAPP,1990,27,NUC,0
Connected,WAPP,1990,27,OIL,0.004503545
Connected,WAPP,1990,27,PEA,0
Connected,WAPP,1990,27,SUN,0.008454679
Connected,WAPP,1990,27,WAT,0.423092901
Connected,WAPP,1990,27,WIN,0.000101485
Connected,WAPP,1991,28,BIO,0.002927311
Connected,WAPP,1991,28,GAS,0.464143188
Connected,WAPP,1991,28,GEO,0
Connected,WAPP,1991,28,HRD,0.095585196
Connected,WAPP,1991,28,NUC,0
Connected,WAPP,1991,28,OIL,0.00082563
Connected,WAPP,1991,28,PEA,0
Connected,WAPP,1991,28,SUN,0.008450662
Connected,WAPP,1991,28,WAT,0.427965336
Connected,WAPP,1991,28,WIN,0.000102677
Connected,WAPP,1982,29,BIO,2.92E-03
Connected,WAPP,1982,29,GAS,0.463709697
Connected,WAPP,1982,29,GEO,0
Connected,WAPP,1982,29,HRD,0.095483319
Connected,WAPP,1982,29,NUC,0
Connected,WAPP,1982,29,OIL,0.001680109
Connected,WAPP,1982,29,PEA,0
Connected,WAPP,1982,29,SUN,0.008441655
Connected,WAPP,1982,29,WAT,0.427659002
Connected,WAPP,1982,29,WIN,0.000102028
Connected,WAPP,1995,30,BIO,0.002916417
Connected,WAPP,1995,30,GAS,0.462263853
Connected,WAPP,1995,30,GEO,0
Connected,WAPP,1995,30,HRD,0.095229464
Connected,WAPP,1995,30,NUC,0
Connected,WAPP,1995,30,OIL,0.004290307
Connected,WAPP,1995,30,PEA,0
Connected,WAPP,1995,30,SUN,0.008419211
Connected,WAPP,1995,30,WAT,0.426779656
Connected,WAPP,1995,30,WIN,0.000101092
Connected,WAPP,1994,31,BIO,0.002934163
Connected,WAPP,1994,31,GAS,0.461759662
Connected,WAPP,1994,31,GEO,0
Connected,WAPP,1994,31,HRD,0.095808939
Connected,WAPP,1994,31,NUC,0
Connected,WAPP,1994,31,OIL,0.000683432
Connected,WAPP,1994,31,PEA,0
Connected,WAPP,1994,31,SUN,0.008470443
Connected,WAPP,1994,31,WAT,0.430240711
Connected,WAPP,1994,31,WIN,0.000102651
Connected,WAPP,1996,32,BIO,0.002964063
Connected,WAPP,1996,32,GAS,0.455629591
Connected,WAPP,1996,32,GEO,0
Connected,WAPP,1996,32,HRD,0.09678524
Connected,WAPP,1996,32,NUC,0
Connected,WAPP,1996,32,OIL,0.000713195
Connected,WAPP,1996,32,PEA,0
Connected,WAPP,1996,32,SUN,0.008561219
Connected,WAPP,1996,32,WAT,0.435242645
Connected,WAPP,1996,32,WIN,0.000104047
Connected,WAPP,1987,33,BIO,0.002910085
Connected,WAPP,1987,33,GAS,0.462724515
Connected,WAPP,1987,33,GEO,0
Connected,WAPP,1987,33,HRD,9.50E-02
Connected,WAPP,1987,33,NUC,0
Connected,WAPP,1987,33,OIL,0.000569169
Connected,WAPP,1987,33,PEA,0
Connected,WAPP,1987,33,SUN,0.008400932
Connected,WAPP,1987,33,WAT,0.430270879
Connected,WAPP,1987,33,WIN,0.000101712
Connected,WAPP,1980,34,BIO,0.002910286
Connected,WAPP,1980,34,GAS,0.459734335
Connected,WAPP,1980,34,GEO,0
Connected,WAPP,1980,34,HRD,0.09502929
Connected,WAPP,1980,34,NUC,0
Connected,WAPP,1980,34,OIL,0.00055021
Connected,WAPP,1980,34,PEA,0
Connected,WAPP,1980,34,SUN,0.008405895
Connected,WAPP,1980,34,WAT,0.433269039
Connected,WAPP,1980,34,WIN,1.01E-04
Connected,WAPP,1981,35,BIO,0.002897168
Connected,WAPP,1981,35,GAS,0.460110342
Connected,WAPP,1981,35,GEO,0
Connected,WAPP,1981,35,HRD,0.094600934
Connected,WAPP,1981,35,NUC,0
Connected,WAPP,1981,35,OIL,0.000855067
Connected,WAPP,1981,35,PEA,0
Connected,WAPP,1981,35,SUN,0.008363643
Connected,WAPP,1981,35,WAT,0.433073092
Connected,WAPP,1981,35,WIN,9.9754E-05
Connected,WAPP,1998,36,BIO,0.002890783
Connected,WAPP,1998,36,GAS,0.45923438
Connected,WAPP,1998,36,GEO,0
Connected,WAPP,1998,36,HRD,9.44E-02
Connected,WAPP,1998,36,NUC,0
Connected,WAPP,1998,36,OIL,0.000697811
Connected,WAPP,1998,36,PEA,0
Connected,WAPP,1998,36,SUN,0.008345212
Connected,WAPP,1998,36,WAT,0.434338759
Connected,WAPP,1998,36,WIN,0.000100591
Connected,WAPP,1986,37,BIO,0.002890922
Connected,WAPP,1986,37,GAS,0.441124236
Connected,WAPP,1986,37,GEO,0
Connected,WAPP,1986,37,HRD,0.094396996
Connected,WAPP,1986,37,NUC,0
Connected,WAPP,1986,37,OIL,0.000563647
Connected,WAPP,1986,37,PEA,0
Connected,WAPP,1986,37,SUN,0.008345613
Connected,WAPP,1986,37,WAT,0.452578393
Connected,WAPP,1986,37,WIN,0.000100193
Connected,WAPP,1988,38,BIO,0.002898851
Connected,WAPP,1988,38,GAS,0.437663387
Connected,WAPP,1988,38,GEO,0
Connected,WAPP,1988,38,HRD,0.094655895
Connected,WAPP,1988,38,NUC,0
Connected,WAPP,1988,38,OIL,0.000774829
Connected,WAPP,1988,38,PEA,0
Connected,WAPP,1988,38,SUN,0.008372866
Connected,WAPP,1988,38,WAT,0.455532064
Connected,WAPP,1988,38,WIN,0.000102109
Connected,WAPP,1985,39,BIO,0.002837432
Connected,WAPP,1985,39,GAS,0.418665524
Connected,WAPP,1985,39,GEO,0
Connected,WAPP,1985,39,HRD,0.092650381
Connected,WAPP,1985,39,NUC,0
Connected,WAPP,1985,39,OIL,0.000775432
Connected,WAPP,1985,39,PEA,0
Connected,WAPP,1985,39,SUN,0.008191195
Connected,WAPP,1985,39,WAT,0.476780723
Connected,WAPP,1985,39,WIN,9.93126E-05
