Variable,Scenario,id,Zone,Pool,WEI+_Int,WEI_AbsInt,WEI+,WEI_Abs,Label
Total,Connected,1991,BW,SAPP,0.000704577,0.000704577,0.000138152,0.000138152,
Total,Connected,1992,BW,SAPP,0.000717523,0.000717523,0.000140691,0.000140691,
Total,Connected,1993,BW,SAPP,0.000883579,0.000883579,0.000173251,0.000173251,
Total,Connected,1994,BW,SAPP,0.000679407,0.000679407,0.000133217,0.000133217,
Total,Connected,1995,BW,SAPP,0.000658937,0.000658937,0.000129203,0.000129203,
Total,Connected,1996,BW,SAPP,0.000875825,0.000875825,0.00017173,0.00017173,
Total,Connected,1997,BW,SAPP,0.000764296,0.000764296,0.000149862,0.000149862,
Total,Connected,1998,BW,SAPP,0.000609836,0.000609836,0.000119576,0.000119576,
Total,Connected,1999,BW,SAPP,0.000839046,0.000839046,0.000164519,0.000164519,
Total,Connected,2000,BW,SAPP,0.000887282,0.000887282,0.000173977,0.000173977,
Total,Connected,2001,BW,SAPP,0.00067835,0.00067835,0.00013301,0.00013301,
Total,Connected,2002,BW,SAPP,0.000801534,0.000801534,0.000157163,0.000157163,
Total,Connected,2003,BW,SAPP,0.000816036,0.000816036,0.000160007,0.000160007,
Total,Connected,2004,BW,SAPP,0.00083043,0.00083043,0.000162829,0.000162829,
Total,Connected,2005,BW,SAPP,0.000832469,0.000832469,0.000163229,0.000163229,
Total,Connected,2006,BW,SAPP,0.000739644,0.000739644,0.000145028,0.000145028,
Total,Connected,2007,BW,SAPP,0.000734825,0.000734825,0.000144083,0.000144083,
Total,Connected,2008,BW,SAPP,0.000857655,0.000857655,0.000168168,0.000168168,
Total,Connected,2009,BW,SAPP,0.000883793,0.000883793,0.000173293,0.000173293,
Total,Connected,2010,BW,SAPP,0.000599757,0.000599757,0.000117599,0.000117599,
Total,Connected,2011,BW,SAPP,0.000731997,0.000731997,0.000143529,0.000143529,
Total,Connected,2012,BW,SAPP,0.000773526,0.000773526,0.000151672,0.000151672,
Total,Connected,2013,BW,SAPP,0.000676583,0.000676583,0.000132663,0.000132663,
Total,Connected,2014,BW,SAPP,0.000864194,0.000864194,0.00016945,0.00016945,
Total,Connected,2015,BW,SAPP,0.000633054,0.000633054,0.000124128,0.000124128,
Total,Connected,2016,BW,SAPP,0.00085623,0.00085623,0.000167888,0.000167888,
Total,Connected,2017,BW,SAPP,0.000884794,0.000884794,0.000173489,0.000173489,
Total,Connected,2018,BW,SAPP,0.000625129,0.000625129,0.000122574,0.000122574,
Total,Connected,1980,CD,CAPP,0.000405006,0.133836975,0.000284104,0.093884083,
Total,Connected,1981,CD,CAPP,0.000280161,0.096844107,0.000196527,0.067934292,
Total,Connected,1982,CD,CAPP,0.000406295,0.127776421,0.000285008,0.08963272,
Total,Connected,1983,CD,CAPP,0.00034557,0.106622793,0.000242411,0.074793853,
Total,Connected,1984,CD,CAPP,0.000533232,0.160395627,0.000374052,0.112514469,
Total,Connected,1985,CD,CAPP,0.000295793,0.099838391,0.000207493,0.070034725,
Total,Connected,1986,CD,CAPP,0.000441155,0.138646966,0.000309462,0.097258199,
Total,Connected,1987,CD,CAPP,0.000365441,0.115193108,0.00025635,0.080805765,
Total,Connected,1988,CD,CAPP,0.000425062,0.137705291,0.000298173,0.096597632,
Total,Connected,1989,CD,CAPP,0.000412712,0.133731483,0.00028951,0.093810081,
Total,Connected,1990,CD,CAPP,0.000406692,0.126673197,0.000285287,0.088858829,
Total,Connected,1991,CD,CAPP,0.000431397,0.138552204,0.000302617,0.097191726,
Total,Connected,1992,CD,CAPP,0.000552534,0.170843262,0.000387592,0.119843286,
Total,Connected,1993,CD,CAPP,0.000307032,0.100258405,0.000215377,0.070329357,
Total,Connected,1994,CD,CAPP,0.000400998,0.131893066,0.000281293,0.092520467,
Total,Connected,1995,CD,CAPP,0.000514613,0.160300415,0.000360991,0.11244768,
Total,Connected,1996,CD,CAPP,0.000368772,0.118050538,0.000258686,0.082810198,
Total,Connected,1997,CD,CAPP,0.000362251,0.112598363,0.000254112,0.078985602,
Total,Connected,1998,CD,CAPP,0.000520163,0.16192506,0.000364885,0.113587337,
Total,Connected,1999,CD,CAPP,0.000515117,0.162825254,0.000361345,0.114218806,
Total,Connected,2000,CD,CAPP,0.000450881,0.141057505,0.000316285,0.098949146,
Total,Connected,2001,CD,CAPP,0.000513576,0.158075516,0.000360264,0.110886956,
Total,Connected,2002,CD,CAPP,0.000477687,0.145646458,0.000335089,0.102168209,
Total,Connected,2003,CD,CAPP,0.00055752,0.170554287,0.00039109,0.119640575,
Total,Connected,2004,CD,CAPP,0.000520981,0.156573252,0.000365458,0.109833146,
Total,Connected,2005,CD,CAPP,0.000523463,0.15718487,0.000367199,0.110262185,
Total,Connected,2006,CD,CAPP,0.000391927,0.120075724,0.000274929,0.084230827,
Total,Connected,2007,CD,CAPP,0.000549294,0.166090036,0.000385319,0.116508989,
Total,Connected,2008,CD,CAPP,0.000482576,0.150876027,0.000338518,0.105836652,
Total,Connected,2009,CD,CAPP,0.000404643,0.126805392,0.00028385,0.088951561,
Total,Connected,2010,CD,CAPP,0.000576351,0.177698122,0.000404299,0.124651839,
Total,Connected,2011,CD,CAPP,0.000620354,0.183644919,0.000435167,0.128823404,
Total,Connected,2012,CD,CAPP,0.000464623,0.146464732,0.000325924,0.102742213,
Total,Connected,2013,CD,CAPP,0.000512581,0.158372064,0.000359566,0.111094978,
Total,Connected,2014,CD,CAPP,0.000435839,0.13455061,0.000305733,0.094384684,
Total,Connected,2015,CD,CAPP,0.000376257,0.120386216,0.000263937,0.084448631,
Total,Connected,2016,CD,CAPP,0.000581391,0.176835006,0.000407835,0.12404638,
Total,Connected,2017,CD,CAPP,0.000413261,0.128954148,0.000289895,0.090458873,
Total,Connected,2018,CD,CAPP,0.000571309,0.175356733,0.000400762,0.1230094,
Total,Connected,1980,CF,CAPP,0.000265382,0.012226768,0.000265382,0.012226768,
Total,Connected,1981,CF,CAPP,0.00015167,0.006987799,0.00015167,0.006987799,
Total,Connected,1982,CF,CAPP,0.000244171,0.011249537,0.000244171,0.011249537,
Total,Connected,1983,CF,CAPP,0.000138019,0.006358832,0.000138019,0.006358832,
Total,Connected,1984,CF,CAPP,0.000159935,0.007368558,0.000159935,0.007368558,
Total,Connected,1985,CF,CAPP,0.000269991,0.012439107,0.000269991,0.012439107,
Total,Connected,1986,CF,CAPP,0.000310382,0.014300011,0.000310382,0.014300011,
Total,Connected,1987,CF,CAPP,0.000245136,0.011293993,0.000245136,0.011293993,
Total,Connected,1988,CF,CAPP,0.000261678,0.01205611,0.000261678,0.01205611,
Total,Connected,1989,CF,CAPP,0.000297438,0.013703638,0.000297438,0.013703638,
Total,Connected,1990,CF,CAPP,0.000275731,0.012703562,0.000275731,0.012703562,
Total,Connected,1991,CF,CAPP,0.000267887,0.01234216,0.000267887,0.01234216,
Total,Connected,1992,CF,CAPP,0.000156872,0.007227434,0.000156872,0.007227434,
Total,Connected,1993,CF,CAPP,0.000160244,0.007382786,0.000160244,0.007382786,
Total,Connected,1994,CF,CAPP,0.000245902,0.011329279,0.000245902,0.011329279,
Total,Connected,1995,CF,CAPP,0.0001505,0.006933869,0.0001505,0.006933869,
Total,Connected,1996,CF,CAPP,0.000343328,0.015817891,0.000343328,0.015817891,
Total,Connected,1997,CF,CAPP,0.000339025,0.015619655,0.000339025,0.015619655,
Total,Connected,1998,CF,CAPP,0.000222374,0.010245261,0.000222374,0.010245261,
Total,Connected,1999,CF,CAPP,0.000170305,0.007846366,0.000170305,0.007846366,
Total,Connected,2000,CF,CAPP,0.000107641,0.004959247,0.000107641,0.004959247,
Total,Connected,2001,CF,CAPP,0.000131452,0.006056308,0.000131452,0.006056308,
Total,Connected,2002,CF,CAPP,0.000224079,0.010323853,0.000224079,0.010323853,
Total,Connected,2003,CF,CAPP,0.000286696,0.013208732,0.000286696,0.013208732,
Total,Connected,2004,CF,CAPP,0.000248535,0.01145059,0.000248535,0.01145059,
Total,Connected,2005,CF,CAPP,0.000124238,0.005723914,0.000124238,0.005723914,
Total,Connected,2006,CF,CAPP,0.000280905,0.012941958,0.000280905,0.012941958,
Total,Connected,2007,CF,CAPP,0.000129356,0.005959749,0.000129356,0.005959749,
Total,Connected,2008,CF,CAPP,0.000179781,0.008282911,0.000179781,0.008282911,
Total,Connected,2009,CF,CAPP,0.000293274,0.013511788,0.000293274,0.013511788,
Total,Connected,2010,CF,CAPP,0.000296904,0.013679046,0.000296904,0.013679046,
Total,Connected,2011,CF,CAPP,0.00032411,0.014932504,0.00032411,0.014932504,
Total,Connected,2012,CF,CAPP,0.000231076,0.0106462,0.000231076,0.0106462,
Total,Connected,2013,CF,CAPP,0.000235693,0.010858913,0.000235693,0.010858913,
Total,Connected,2014,CF,CAPP,0.000234349,0.010797019,0.000234349,0.010797019,
Total,Connected,2015,CF,CAPP,0.000300872,0.013861848,0.000300872,0.013861848,
Total,Connected,2016,CF,CAPP,0.000157381,0.007250896,0.000157381,0.007250896,
Total,Connected,2017,CF,CAPP,0.000156468,0.007208852,0.000156468,0.007208852,
Total,Connected,2018,CF,CAPP,0.000361969,0.016676742,0.000361969,0.016676742,
Total,Connected,1980,CG,CAPP,0.000318602,0.070124206,8.50E-05,0.018711026,
Total,Connected,1981,CG,CAPP,0.000152237,0.039016547,4.06E-05,0.010410665,
Total,Connected,1982,CG,CAPP,0.00016919,0.05660304,4.51E-05,0.015103215,
Total,Connected,1983,CG,CAPP,0.000100454,0.041422698,2.68E-05,0.011052691,
Total,Connected,1984,CG,CAPP,9.54E-05,0.04628042,2.54E-05,0.012348862,
Total,Connected,1985,CG,CAPP,0.000315701,0.063049827,8.42E-05,0.016823391,
Total,Connected,1986,CG,CAPP,0.000216384,0.062346989,5.77E-05,0.016635855,
Total,Connected,1987,CG,CAPP,0.000294891,0.062756743,7.87E-05,0.016745189,
Total,Connected,1988,CG,CAPP,0.000462726,0.077812655,0.000123468,0.020762511,
Total,Connected,1989,CG,CAPP,0.000513548,0.086818268,0.000137028,0.023165451,
Total,Connected,1990,CG,CAPP,0.000434744,0.081323427,0.000116001,0.02169928,
Total,Connected,1991,CG,CAPP,0.00026975,0.065586368,7.20E-05,0.017500209,
Total,Connected,1992,CG,CAPP,0.000280988,0.049644528,7.50E-05,0.013246497,
Total,Connected,1993,CG,CAPP,0.000175653,0.049665526,4.69E-05,0.0132521,
Total,Connected,1994,CG,CAPP,0.000410871,0.066874983,0.000109631,0.017844046,
Total,Connected,1995,CG,CAPP,0.000276179,0.043365259,7.37E-05,0.011571019,
Total,Connected,1996,CG,CAPP,0.000403638,0.088471809,0.000107702,0.023606661,
Total,Connected,1997,CG,CAPP,0.000268685,0.072013148,7.17E-05,0.019215047,
Total,Connected,1998,CG,CAPP,0.000213652,0.053691545,5.70E-05,0.01432635,
Total,Connected,1999,CG,CAPP,0.000169252,0.046604173,4.52E-05,0.012435248,
Total,Connected,2000,CG,CAPP,0.0001106,0.034713633,2.95E-05,0.009262532,
Total,Connected,2001,CG,CAPP,5.24E-05,0.03175162,1.40E-05,0.008472187,
Total,Connected,2002,CG,CAPP,0.000170391,0.048581417,4.55E-05,0.01296283,
Total,Connected,2003,CG,CAPP,0.000263056,0.073125546,7.02E-05,0.019511864,
Total,Connected,2004,CG,CAPP,0.000227448,0.05669956,6.07E-05,0.015128969,
Total,Connected,2005,CG,CAPP,0.000138458,0.035006717,3.69E-05,0.009340735,
Total,Connected,2006,CG,CAPP,0.000374214,0.073279454,9.99E-05,0.019552931,
Total,Connected,2007,CG,CAPP,0.000292069,0.054556996,7.79E-05,0.014557275,
Total,Connected,2008,CG,CAPP,0.000277223,0.060589239,7.40E-05,0.01616684,
Total,Connected,2009,CG,CAPP,0.000342661,0.077319394,9.14E-05,0.020630896,
Total,Connected,2010,CG,CAPP,0.000292103,0.078851547,7.79E-05,0.021039716,
Total,Connected,2011,CG,CAPP,0.000316776,0.077874185,8.45E-05,0.020778929,
Total,Connected,2012,CG,CAPP,0.000184999,0.053076491,4.94E-05,0.014162237,
Total,Connected,2013,CG,CAPP,0.000127766,0.053059288,3.41E-05,0.014157647,
Total,Connected,2014,CG,CAPP,0.000220611,0.06140586,5.89E-05,0.016384737,
Total,Connected,2015,CG,CAPP,0.000386147,0.073801147,0.000103034,0.019692133,
Total,Connected,2016,CG,CAPP,0.000194756,0.046739866,5.20E-05,0.012471455,
Total,Connected,2017,CG,CAPP,0.000208778,0.047057064,5.57E-05,0.012556092,
Total,Connected,2018,CG,CAPP,0.000378703,0.086966237,0.000101048,0.023204934,
Total,Connected,1980,CI,WAPP,0.018741208,0.334470383,0.017115218,0.305451679,
Total,Connected,1981,CI,WAPP,0.022388236,0.647782422,0.020445829,0.591580714,
Total,Connected,1982,CI,WAPP,0.023936955,0.567731863,0.021860181,0.518475355,
Total,Connected,1983,CI,WAPP,0.017143551,0.308783503,0.015656174,0.281993396,
Total,Connected,1984,CI,WAPP,0.034595312,0.54061203,0.031593817,0.493708443,
Total,Connected,1985,CI,WAPP,0.025260354,0.695020739,0.023068761,0.634720627,
Total,Connected,1986,CI,WAPP,0.030135722,0.703560765,0.027521142,0.64251972,
Total,Connected,1987,CI,WAPP,0.02084347,0.40812748,0.019035087,0.372718274,
Total,Connected,1988,CI,WAPP,0.031387082,0.833550843,0.028663934,0.761231838,
Total,Connected,1989,CI,WAPP,0.028017711,0.63216974,0.02558689,0.577322591,
Total,Connected,1990,CI,WAPP,0.030441757,0.657575915,0.027800626,0.600524523,
Total,Connected,1991,CI,WAPP,0.019963781,0.343443884,0.01823172,0.313646638,
Total,Connected,1992,CI,WAPP,0.025415012,0.331735746,0.023210002,0.302954299,
Total,Connected,1993,CI,WAPP,0.018645334,0.479588623,0.017027662,0.437979437,
Total,Connected,1994,CI,WAPP,0.014668728,0.333068004,0.013396067,0.30417097,
Total,Connected,1995,CI,WAPP,0.021264485,0.328887312,0.019419575,0.300352996,
Total,Connected,1996,CI,WAPP,0.033988954,0.727496142,0.031040067,0.664378459,
Total,Connected,1997,CI,WAPP,0.038349666,0.842314175,0.035022443,0.769234861,
Total,Connected,1998,CI,WAPP,0.033491702,0.656365933,0.030585957,0.599419519,
Total,Connected,1999,CI,WAPP,0.043607401,0.84542914,0.039824016,0.772079571,
Total,Connected,2000,CI,WAPP,0.060539883,1.151824289,0.055287433,1.051891828,
Total,Connected,2001,CI,WAPP,0.043281262,0.832899694,0.039526173,0.760637182,
Total,Connected,2002,CI,WAPP,0.024404666,0.437632583,0.022287313,0.39966351,
Total,Connected,2003,CI,WAPP,0.029257648,0.566973611,0.02671925,0.517782888,
Total,Connected,2004,CI,WAPP,0.0341194,0.620771231,0.031159195,0.566913019,
Total,Connected,2005,CI,WAPP,0.025674659,0.399187507,0.023447122,0.364553934,
Total,Connected,2006,CI,WAPP,0.035658322,0.73435797,0.0325646,0.670644953,
Total,Connected,2007,CI,WAPP,0.03859428,0.727448711,0.035245834,0.664335143,
Total,Connected,2008,CI,WAPP,0.028450042,0.594323783,0.025981712,0.542760155,
Total,Connected,2009,CI,WAPP,0.025375435,0.64668624,0.023173858,0.590579637,
Total,Connected,2010,CI,WAPP,0.033106214,0.649129504,0.030233914,0.592810923,
Total,Connected,2011,CI,WAPP,0.034618275,0.647361372,0.031614788,0.591196195,
Total,Connected,2012,CI,WAPP,0.019045385,0.361247713,0.017393005,0.329905803,
Total,Connected,2013,CI,WAPP,0.043573898,0.768486219,0.03979342,0.701812231,
Total,Connected,2014,CI,WAPP,0.034104114,0.73661379,0.031145236,0.672705058,
Total,Connected,2015,CI,WAPP,0.027493879,0.620321198,0.025108506,0.566502031,
Total,Connected,2016,CI,WAPP,0.023950134,0.347439375,0.021872216,0.317295478,
Total,Connected,2017,CI,WAPP,0.02430825,0.666397343,0.022199262,0.608580602,
Total,Connected,2018,CI,WAPP,0.033290833,0.680816098,0.030402515,0.621748383,
Total,Connected,1980,CM,CAPP,0.006926877,0.300553026,0.006679751,0.289830364,
Total,Connected,1981,CM,CAPP,0.004715502,0.230500705,0.004547269,0.222277261,
Total,Connected,1982,CM,CAPP,0.007293279,0.314436114,0.007033081,0.303218153,
Total,Connected,1983,CM,CAPP,0.003448297,0.185347536,0.003325274,0.178734996,
Total,Connected,1984,CM,CAPP,0.003822618,0.20278663,0.003686241,0.195551925,
Total,Connected,1985,CM,CAPP,0.006759157,0.269881561,0.006518014,0.260253148,
Total,Connected,1986,CM,CAPP,0.008737297,0.359742032,0.008425581,0.346907717,
Total,Connected,1987,CM,CAPP,0.00690882,0.282224158,0.006662338,0.272155405,
Total,Connected,1988,CM,CAPP,0.008129824,0.285713642,0.00783978,0.275520397,
Total,Connected,1989,CM,CAPP,0.00864867,0.333625052,0.008340117,0.321722498,
Total,Connected,1990,CM,CAPP,0.007939617,0.307618427,0.00765636,0.296643697,
Total,Connected,1991,CM,CAPP,0.007391244,0.334432966,0.00712755,0.322501588,
Total,Connected,1992,CM,CAPP,0.004891646,0.22882945,0.00471713,0.22066563,
Total,Connected,1993,CM,CAPP,0.004402434,0.231868651,0.004245371,0.223596403,
Total,Connected,1994,CM,CAPP,0.007353682,0.294358629,0.007091329,0.283856961,
Total,Connected,1995,CM,CAPP,0.00529357,0.221963834,0.005104714,0.214044955,
Total,Connected,1996,CM,CAPP,0.010110378,0.440311268,0.009749676,0.424602529,
Total,Connected,1997,CM,CAPP,0.008744091,0.363548795,0.008432133,0.350578668,
Total,Connected,1998,CM,CAPP,0.005271682,0.235771801,0.005083608,0.227360303,
Total,Connected,1999,CM,CAPP,0.004243847,0.199328004,0.004092442,0.192216691,
Total,Connected,2000,CM,CAPP,0.003143664,0.14977688,0.00303151,0.144433374,
Total,Connected,2001,CM,CAPP,0.00265109,0.173252026,0.002556508,0.16707101,
Total,Connected,2002,CM,CAPP,0.005046783,0.258879632,0.004866731,0.249643728,
Total,Connected,2003,CM,CAPP,0.006931879,0.334637334,0.006684574,0.322698665,
Total,Connected,2004,CM,CAPP,0.006074133,0.287969593,0.00585743,0.277695863,
Total,Connected,2005,CM,CAPP,0.002870601,0.152355519,0.002768188,0.146920016,
Total,Connected,2006,CM,CAPP,0.007490356,0.338951082,0.007223127,0.326858514,
Total,Connected,2007,CM,CAPP,0.00493752,0.227369499,0.004761367,0.219257765,
Total,Connected,2008,CM,CAPP,0.005888214,0.293408365,0.005678143,0.282940599,
Total,Connected,2009,CM,CAPP,0.009335279,0.406662284,0.009002229,0.392154022,
Total,Connected,2010,CM,CAPP,0.007864818,0.399410911,0.007584229,0.385161352,
Total,Connected,2011,CM,CAPP,0.008126455,0.358961096,0.007836532,0.346154642,
Total,Connected,2012,CM,CAPP,0.005755534,0.291488538,0.005550197,0.281089265,
Total,Connected,2013,CM,CAPP,0.006026276,0.301302586,0.00581128,0.290553182,
Total,Connected,2014,CM,CAPP,0.006943123,0.309459005,0.006695417,0.29841861,
Total,Connected,2015,CM,CAPP,0.009465409,0.385651102,0.009127717,0.371892444,
Total,Connected,2016,CM,CAPP,0.004581547,0.207264421,0.004418094,0.199869964,
Total,Connected,2017,CM,CAPP,0.004736655,0.208934649,0.004567668,0.201480605,
Total,Connected,2018,CM,CAPP,0.009344964,0.41729682,0.009011569,0.402409156,
Total,Connected,1980,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,1981,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1982,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1983,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1984,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,1985,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1986,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1987,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1988,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,1989,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1990,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1991,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1992,DJ,EAPP,6.56E-07,6.56E-07,6.56E-07,6.56E-07,
Total,Connected,1993,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1994,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1995,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1996,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,1997,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1998,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1999,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2000,DJ,EAPP,6.56E-07,6.56E-07,6.56E-07,6.56E-07,
Total,Connected,2001,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2002,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2003,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2004,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,2005,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2006,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2007,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2008,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,2009,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2010,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2011,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2012,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,2013,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2014,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2015,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2016,DJ,EAPP,6.55E-07,6.55E-07,6.55E-07,6.55E-07,
Total,Connected,2017,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,2018,DJ,EAPP,6.53E-07,6.53E-07,6.53E-07,6.53E-07,
Total,Connected,1980,DZ,NAPP,0.007730331,0.709341863,0.007452119,0.68381285,
Total,Connected,1981,DZ,NAPP,0.007526709,0.659198612,0.007255825,0.635474241,
Total,Connected,1982,DZ,NAPP,0.007824786,0.808210756,0.007543174,0.779123479,
Total,Connected,1983,DZ,NAPP,0.007429804,0.648413796,0.007162408,0.625077567,
Total,Connected,1984,DZ,NAPP,0.007994161,0.815825681,0.007706454,0.786464346,
Total,Connected,1985,DZ,NAPP,0.007798499,0.75959449,0.007517833,0.7322569,
Total,Connected,1986,DZ,NAPP,0.008289237,0.730315542,0.007990909,0.704031693,
Total,Connected,1987,DZ,NAPP,0.007774879,0.701772683,0.007495063,0.676516083,
Total,Connected,1988,DZ,NAPP,0.007238516,0.701175602,0.006978004,0.67594049,
Total,Connected,1989,DZ,NAPP,0.008211742,0.660139525,0.007916204,0.63638129,
Total,Connected,1990,DZ,NAPP,0.007855844,0.744451648,0.007573115,0.717659044,
