Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out
7879	4.160448	39.340824	0	0	0	1.490882	0	131.1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
7880	4.160448	39.332956	0	0	0	1.490882	0	130.995969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
7881	4.160448	39.325089	0	0	0	1.490882	0	130.927143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
7882	4.160448	39.317224	0	0	0	1.490882	0	130.761705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7883	4.160448	39.309361	0	0	0	1.490882	0	130.467459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7884	4.160448	39.301499	0	0	0	1.490882	0	130.070159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
7885	4.160448	39.293638	0	0	0	1.490882	0	129.775913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7886	4.160448	39.28578	0	0	0	1.490882	0	129.468783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
7887	4.160448	39.466929	0	0	0	1.490882	0	129.03284	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
7888	4.160448	39.459035	0	0	0	1.490404	0	128.54537	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7889	4.160448	39.451143	0	0	0	1.489926	0	128.0579	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7890	4.160448	39.443253	0	0	0	1.489926	0	127.892462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7891	4.160448	39.435365	0	0	0	1.489926	0	127.984652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
7892	4.160448	39.427477	0	0	0	1.489926	0	128.237857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
7893	4.160448	39.419592	0	0	0	1.489926	0	128.652079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
7894	4.160448	39.411708	0	0	0	1.489926	0	129.182232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7895	4.160448	39.403826	0	0	0	1.489926	0	129.789672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
7896	4.160448	39.395945	0	0	0	1.489926	0	130.4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
7897	4.160448	39.388066	0	0	0	1.489926	0	131.178451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
7898	4.160448	39.380188	0	0	0	1.489926	0	131.901823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
7899	4.160448	39.372312	0	0	0	1.489926	0	132.631635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
7900	4.160448	39.364438	0	0	0	1.489926	0	133.290601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
7901	4.160448	39.356565	0	0	0	1.489926	0	133.820754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7902	4.160448	39.348693	0	0	0	1.489926	0	134.041756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
7903	4.160448	39.340824	0	0	0	1.489926	0	133.779712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
7904	4.160448	39.332956	0	0	0	1.489926	0	133.646481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
7905	4.160448	39.325089	0	0	0	1.489926	0	133.577655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
7906	4.160448	39.317224	0	0	0	1.489926	0	133.412217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7907	4.160448	39.309361	0	0	0	1.489926	0	133.117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7908	4.160448	39.301499	0	0	0	1.489926	0	132.720671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
7909	4.160448	39.293638	0	0	0	1.489926	0	132.426425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7910	4.160448	39.474824	0	0	0	1.489926	0	132.119295	0	0	-0.189044	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
7911	4.160448	39.466929	0	0	0	1.489926	0	131.683352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
7912	4.160448	39.459035	0	0	0	1.489447	0	131.195882	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7913	4.160448	39.451143	0	0	0	1.488969	0	130.708412	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7914	4.160448	39.443253	0	0	0	1.488969	0	130.542974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7915	4.160448	39.435365	0	0	0	1.488969	0	130.635164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
7916	4.160448	39.427477	0	0	0	1.488969	0	130.888369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
7917	4.160448	39.419592	0	0	0	1.488969	0	131.302591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
7918	4.160448	39.411708	0	0	0	1.488969	0	131.832744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7919	4.160448	39.403826	0	0	0	1.488969	0	132.440184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
7920	4.160448	39.395945	0	0	0	1.488969	0	133.124912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
7921	4.160448	39.388066	0	0	0	1.488969	0	133.828963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
7922	4.160448	39.380188	0	0	0	1.488969	0	134.552335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
7923	4.160448	39.372312	0	0	0	1.488969	0	135.282147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
7924	4.160448	39.364438	0	0	0	1.488969	0	135.941113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
7925	4.160448	39.356565	0	0	0	1.488969	0	136.471266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7926	4.160448	39.348693	0	0	0	1.488969	0	136.692268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
7927	4.160448	39.340824	0	0	0	1.488969	0	136.430224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
7928	4.160448	39.332956	0	0	0	1.488969	0	136.296993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
7929	4.160448	39.325089	0	0	0	1.488969	0	136.228167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
7930	4.160448	39.317224	0	0	0	1.488969	0	136.062729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7931	4.160448	39.309361	0	0	0	1.488969	0	135.768483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7932	4.160448	39.301499	0	0	0	1.488969	0	135.371183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
7933	4.160448	39.293638	0	0	0	1.488969	0	135.076937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7934	4.160448	39.28578	0	0	0	1.488969	0	134.769807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
7935	4.160448	39.466929	0	0	0	1.488969	0	134.333864	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
7936	4.160448	39.459035	0	0	0	1.488491	0	133.846394	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7937	4.160448	39.451143	0	0	0	1.488012	0	133.358924	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7938	4.160448	39.443253	0	0	0	1.488012	0	133.193486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7939	4.160448	39.435365	0	0	0	1.488012	0	133.285676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
7940	4.160448	39.427477	0	0	0	1.488012	0	133.538881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
7941	4.160448	39.419592	0	0	0	1.488012	0	133.953103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
7942	4.160448	39.411708	0	0	0	1.488012	0	134.483256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7943	4.160448	39.403826	0	0	0	1.488012	0	135.090696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
7944	4.160448	39.395945	0	0	0	1.488012	0	135.775424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
7945	4.160448	39.388066	0	0	0	1.488012	0	136.479475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
7946	4.160448	39.380188	0	0	0	1.488012	0	137.202847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
7947	4.160448	39.372312	0	0	0	1.488012	0	137.932659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
7948	4.160448	39.364438	0	0	0	1.488012	0	138.591625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
7949	4.160448	39.356565	0	0	0	1.488012	0	139.121778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7950	4.160448	39.348693	0	0	0	1.488012	0	139.34278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
7951	4.160448	39.340824	0	0	0	1.488012	0	139.080736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
7952	4.160448	39.332956	0	0	0	1.488012	0	138.947505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
7953	4.160448	39.325089	0	0	0	1.488012	0	138.878679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
7954	4.160448	39.317224	0	0	0	1.488012	0	138.713241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7955	4.160448	39.309361	0	0	0	1.488012	0	138.418995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7956	4.160448	39.301499	0	0	0	1.488012	0	138.021695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
7957	4.160448	39.293638	0	0	0	1.488012	0	137.727449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7958	4.160448	39.28578	0	0	0	1.488012	0	137.420319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
7959	4.160448	39.466929	0	0	0	1.488012	0	136.984376	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
7960	4.160448	39.459035	0	0	0	1.487534	0	136.496906	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7961	4.160448	39.451143	0	0	0	1.487056	0	136.009436	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7962	4.160448	39.443253	0	0	0	1.487056	0	135.843998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7963	4.160448	39.435365	0	0	0	1.487056	0	135.936188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
7964	4.160448	39.427477	0	0	0	1.487056	0	136.189393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
7965	4.160448	39.419592	0	0	0	1.487056	0	136.603615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
7966	4.160448	39.411708	0	0	0	1.487056	0	137.133768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7967	4.160448	39.403826	0	0	0	1.487056	0	137.741208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
7968	4.160448	39.395945	0	0	0	1.487056	0	138.425936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
7969	4.160448	38.405959	0	0	0	1.487056	0	139.129986	0	0	0	0.982107	0	0	0	0	0	0	0	0	0	0	-0.70405	0
7970	4.160448	37.355253	0	0	0	1.487056	0	139.853359	0	0	0	1.043025	0	0	0	0	0	0	0	0	0	0	-0.723372	0
7971	4.160448	36.249525	0	0	0	1.487056	0	140.583171	0	0	0	1.098257	0	0	0	0	0	0	0	0	0	0	-0.729813	0
7972	3.899254	36.05733	0	0	0	1.487056	0	141.242137	0	0.261194	0	0.184945	0	0	0	0	0	0	0	0	0	0	-0.658966	0
7973	3.899254	36.050119	0	0	0	1.487056	0	141.77229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7974	3.899254	36.042909	0	0	0	1.487056	0	141.993292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
7975	3.899254	36.0357	0	0	0	1.487056	0	141.731248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
7976	3.899254	36.028493	0	0	0	1.487056	0	141.598017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
7977	3.899254	36.021287	0	0	0	1.487056	0	141.529191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
7978	3.899254	36.014083	0	0	0	1.487056	0	141.363753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7979	3.899254	36.00688	0	0	0	1.487056	0	141.069507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7980	3.899254	35.999679	0	0	0	1.487056	0	140.672207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
7981	3.899254	37.480854	0	0	0	1.487056	0	140.37796	0	0	-1.488375	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
7982	3.899254	38.54352	0	0	0	1.487056	0	140.070831	0	0	-1.070162	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
7983	3.899254	39.466929	0	0	0	1.487056	0	139.634888	0	0	-0.931117	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
7984	3.899254	39.459035	0	0	0	1.486577	0	139.147418	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7985	3.899254	39.451143	0	0	0	1.486099	0	138.659948	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
7986	3.899254	39.443253	0	0	0	1.486099	0	138.49451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
7987	3.899254	39.435365	0	0	0	1.486099	0	138.5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
7988	3.899254	39.427477	0	0	0	1.486099	0	138.839905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
7989	3.899254	39.419592	0	0	0	1.486099	0	139.254127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
7990	3.899254	39.411708	0	0	0	1.486099	0	139.78428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7991	3.899254	39.403826	0	0	0	1.486099	0	140.39172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
7992	3.899254	39.395945	0	0	0	1.486099	0	141.076448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
7993	3.899254	39.388066	0	0	0	1.486099	0	141.780498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
7994	3.899254	39.380188	0	0	0	1.486099	0	142.503871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
7995	3.899254	39.372312	0	0	0	1.486099	0	143.233683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
7996	3.899254	39.364438	0	0	0	1.486099	0	143.892649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
7997	3.899254	39.356565	0	0	0	1.486099	0	144.422802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
7998	3.899254	39.348693	0	0	0	1.486099	0	144.643804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
7999	3.899254	39.340824	0	0	0	1.486099	0	144.38176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
8000	3.899254	39.332956	0	0	0	1.486099	0	144.248529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
8001	3.899254	39.325089	0	0	0	1.486099	0	144.179703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
8002	3.899254	39.317224	0	0	0	1.486099	0	144.014265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8003	3.899254	39.309361	0	0	0	1.486099	0	143.720019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8004	3.899254	39.301499	0	0	0	1.486099	0	143.322719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
8005	3.899254	39.293638	0	0	0	1.486099	0	143.028472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8006	3.899254	39.28578	0	0	0	1.486099	0	142.721343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
8007	3.899254	39.466929	0	0	0	1.486099	0	142.2854	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
8008	3.899254	39.459035	0	0	0	1.485621	0	141.79793	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8009	3.899254	39.451143	0	0	0	1.485142	0	141.31046	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8010	3.899254	39.443253	0	0	0	1.485142	0	141.145022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8011	3.899254	39.435365	0	0	0	1.485142	0	141.237212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
8012	3.899254	39.427477	0	0	0	1.485142	0	141.490417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
8013	3.899254	39.419592	0	0	0	1.485142	0	141.904639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
8014	3.899254	39.411708	0	0	0	1.485142	0	142.434791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8015	3.899254	39.403826	0	0	0	1.485142	0	143.042232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
8016	3.899254	39.395945	0	0	0	1.485142	0	143.72696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
8017	3.899254	39.388066	0	0	0	1.485142	0	144.43101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
8018	3.899254	39.380188	0	0	0	1.485142	0	145.154383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
8019	3.899254	39.372312	0	0	0	1.485142	0	145.884195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
8020	3.899254	39.364438	0	0	0	1.485142	0	146.543161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
8021	3.899254	39.356565	0	0	0	1.485142	0	147.073314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8022	3.899254	39.348693	0	0	0	1.485142	0	147.294316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
8023	3.899254	39.340824	0	0	0	1.485142	0	147.032272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
8024	3.899254	39.332956	0	0	0	1.485142	0	146.899041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
8025	3.899254	39.325089	0	0	0	1.485142	0	146.830215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
8026	3.899254	39.317224	0	0	0	1.485142	0	146.664777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8027	3.899254	39.309361	0	0	0	1.485142	0	146.37053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8028	3.899254	39.301499	0	0	0	1.485142	0	145.973231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
8029	3.899254	39.293638	0	0	0	1.485142	0	145.678984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8030	3.899254	39.28578	0	0	0	1.485142	0	145.371855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
8031	3.899254	39.466929	0	0	0	1.485142	0	144.935912	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
8032	3.899254	39.459035	0	0	0	1.484664	0	144.448442	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8033	3.899254	39.451143	0	0	0	1.484185	0	143.960972	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8034	3.899254	39.443253	0	0	0	1.484185	0	143.795534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8035	3.899254	39.435365	0	0	0	1.484185	0	143.887724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
8036	3.899254	39.427477	0	0	0	1.484185	0	144.140929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
8037	3.899254	39.419592	0	0	0	1.484185	0	144.555151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
8038	3.899254	39.411708	0	0	0	1.484185	0	145.085303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8039	3.899254	39.403826	0	0	0	1.484185	0	145.692744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
8040	3.899254	39.395945	0	0	0	1.484185	0	146.377472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
8041	3.899254	39.388066	0	0	0	1.484185	0	147.081522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
8042	3.899254	39.380188	0	0	0	1.484185	0	147.804894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
8043	3.899254	39.372312	0	0	0	1.484185	0	148.534707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
8044	3.899254	39.364438	0	0	0	1.484185	0	149.193673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
8045	3.899254	39.356565	0	0	0	1.484185	0	149.723826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8046	3.899254	39.348693	0	0	0	1.484185	0	149.944828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
8047	3.899254	39.340824	0	0	0	1.484185	0	149.682784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
8048	3.899254	39.332956	0	0	0	1.484185	0	149.549553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
8049	3.899254	39.325089	0	0	0	1.484185	0	149.480727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
8050	3.899254	39.317224	0	0	0	1.484185	0	149.315289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8051	3.899254	39.309361	0	0	0	1.484185	0	149.021042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8052	3.899254	39.301499	0	0	0	1.484185	0	148.623743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
8053	3.899254	39.293638	0	0	0	1.484185	0	148.329496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8054	3.899254	39.28578	0	0	0	1.484185	0	148.022367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
8055	3.899254	39.277922	0	0	0	1.484185	0	147.586424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
8056	3.899254	39.270067	0	0	0	1.483707	0	147.098954	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8057	3.899254	39.262213	0	0	0	1.483229	0	146.611484	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8058	3.899254	39.25436	0	0	0	1.483229	0	146.446046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8059	3.899254	39.24651	0	0	0	1.483229	0	146.538236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
8060	3.899254	39.23866	0	0	0	1.483229	0	146.791441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
8061	3.899254	39.230813	0	0	0	1.483229	0	147.205663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
8062	3.899254	39.222966	0	0	0	1.483229	0	147.735815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8063	3.899254	39.215122	0	0	0	1.483229	0	148.343256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
8064	3.899254	39.395945	0	0	0	1.483229	0	149.027984	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
8065	3.899254	39.388066	0	0	0	1.483229	0	149.732034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
8066	3.899254	39.380188	0	0	0	1.483229	0	150.455406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
8067	3.899254	39.372312	0	0	0	1.483229	0	151.185219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
8068	3.899254	39.364438	0	0	0	1.483229	0	151.844185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
8069	3.899254	39.356565	0	0	0	1.483229	0	152.374338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
8070	3.899254	39.348693	0	0	0	1.483229	0	152.59534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
8071	3.899254	39.340824	0	0	0	1.483229	0	152.333296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
8072	3.899254	39.332956	0	0	0	1.483229	0	152.200065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
8073	3.899254	39.325089	0	0	0	1.483229	0	152.131239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
8074	3.899254	39.317224	0	0	0	1.483229	0	151.965801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8075	3.899254	39.309361	0	0	0	1.483229	0	151.671554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8076	3.899254	39.301499	0	0	0	1.483229	0	151.274255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
8077	3.899254	39.293638	0	0	0	1.483229	0	150.980008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
8078	3.899254	39.28578	0	0	0	1.483229	0	150.672879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
8079	3.899254	39.466929	0	0	0	1.483229	0	150.236936	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
8080	3.899254	39.459035	0	0	0	1.48275	0	149.749466	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8081	3.899254	39.451143	0	0	0	1.482272	0	149.261996	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
8082	3.899254	39.443253	0	0	0	1.482272	0	149.096558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
8083	3.899254	39.435365	0	0	0	1.482272	0	149.188748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
